,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,사도,The Throne,2014,한국,사극,조연-김귀주역,48842902501.0,6246849.0,48846045501.0,6247651.0
1,소문,,2014,한국,드라마,단역-학생들역,,,,
2,키스,Kisses,2011,한국,드라마,주연,6011000.0,722.0,6011000.0,722.0
3,소녀시대,,2011,한국,드라마,주연-덕재역,,,,
4,고고 70,Go Go 70s,2008,한국,드라마,조연,3795149333.0,581468.0,3865549500.0,595199.0
