,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,신비한 동물사전,Fantastic Beasts and Where to Find Them,2016,"미국,영국","어드벤처,가족,판타지",주연,39337263058.0,4666993.0,39339534058.0,4667179.0
1,애니를 위하여,Decoding Annie Parker,2013,미국,드라마,주연,1126800.0,161.0,1126800.0,161.0
2,코스모폴리스,Cosmopolis,2012,"캐나다,프랑스,포르투갈,이탈리아",드라마,주연,94707700.0,12545.0,96450200.0,12769.0
3,존 카터: 바숨 전쟁의 서막,John Carter,2011,미국,"SF,액션",주연,7229870500.0,838126.0,7229870500.0,838126.0
4,컨트롤,Control,2007,"영국,미국,호주,일본","드라마,뮤지컬",주연-데보라 커티스역,15598078.0,2427.0,15665100.0,2438.0
5,리버 퀸,River Queen,2005,"영국,뉴질랜드","액션,어드벤처",주연,,,,
6,사랑을 견뎌내기,Enduring Love,2004,영국,"드라마,스릴러",주연,,,,
7,모번 켈러의 여행,Morvern Callar,2002,영국,드라마,주연,,,,
8,천사의 아이들,In America,2002,"아일랜드,영국",드라마,주연,,,249000.0,83.0
9,이든,Eden,2001,"프랑스,이스라엘,이탈리아","드라마,멜로/로맨스,전쟁",주연,,,,
10,세상에서 가장 슬픈 유혹,Dreaming Of Joseph Lees,1999,"영국,미국",멜로/로맨스,주연,,,,
11,스윗 앤 로다운,Sweet And Lowdown,1999,미국,"코미디,드라마",주연,,,962000.0,187.0
12,예수의 아들,Jesus' Son,1999,"미국,캐나다",드라마,주연,,,,
