,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,창궐,,2018,한국,"사극,액션",조연,,,,
1,리얼,REAL,2016,한국,액션,조연-한예원역,3357312530.0,470105.0,3357612530.0,470135.0
2,극적인 하룻밤,LOVE GUIDE FOR DUMPEES,2015,한국,"멜로/로맨스,코미디",단역-화보모델1역,2616673429.0,321641.0,2616673429.0,321641.0
3,코인라커,Coin Locker,2015,한국,드라마,단역-헬스장여자2역,7043500.0,1008.0,7043500.0,1008.0
4,기술자들,The Con Artists,2014,한국,"범죄,액션",단역-리포터역,19894297783.0,2564340.0,19894297783.0,2564340.0
5,상의원,The Royal Tailor,2014,한국,"사극,드라마",단역-취향루 기녀1역,6202433964.0,790158.0,6204129964.0,790370.0
6,수상한 그녀,Miss Granny,2013,한국,드라마,조연-미애역,62696639249.0,8656397.0,62715946849.0,8659725.0
7,귀 鬼(부르는 손 편),,2010,한국,"공포(호러),스릴러",주연-은지역,,,,
