,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,그녀는 포위됐다 - 지하철,Woman carried away by an amorous passion limited express,2014,일본,성인물(에로),주연,8000,1,8000,1
1,유부녀의 각성 - 수치심,Waking,2014,일본,성인물(에로),주연,8000,1,8000,1
