,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,더 워너비-존 고티,The Wannabe,2015,미국,"범죄,드라마",주연,300000.0,50.0,300000.0,50.0
1,일렉트릭 슬라이드,Electric Slide,2014,미국,"범죄,액션,스릴러",주연,930000.0,180.0,930000.0,180.0
2,보이후드,Boyhood,2014,미국,드라마,주연,1468359718.0,190893.0,1471629518.0,191292.0
3,나의 첫번째 장례식,Vijay and I,2013,벨기에,코미디,주연,45843000.0,6446.0,45843000.0,6446.0
4,팁토,Tiptoes,2003,"미국,프랑스","코미디,드라마,멜로/로맨스",주연,,,,
5,홀즈,Holes,2003,미국,"어드벤처,가족,코미디",주연,,,,
6,데브라 윙거를 찾아서,Searching For Debra Winger,2002,미국,다큐멘터리,주연-본인역,0.0,2344.0,14169000.0,2152.0
7,휴먼 네이쳐,Human Nature,2001,"미국,프랑스",코미디,주연,0.0,7058.0,,
8,리틀 니키,Little Nicky,2000,미국,"판타지,코미디",주연,,,,
9,굿바이 러버,Goodbye Lover,1999,미국,"범죄,스릴러,코미디",주연-산드라역,0.0,10307.0,,
10,스티그마타,Stigmata,1999,미국,"공포(호러),판타지",주연-프랭키 페이지역,0.0,42516.0,,
11,비상근무,Bringing Out The Dead,1999,미국,"스릴러,드라마",주연-메리 버그 역,0.0,44570.0,,
12,나이트워치,Nightwatch,1998,미국,"공포(호러),스릴러",주연,,,,
13,하이 로 컨츄리,The Hi-Lo Country,1998,"미국,영국,독일","드라마,멜로/로맨스,서부극(웨스턴)",주연,,,,
14,인피니티,Infinity,1996,미국,드라마,주연,0.0,0.0,,
15,로스트 하이웨이,Lost Highway,1996,미국,"드라마,미스터리,스릴러",주연-르니 매디슨/앨리스 웨이크필드역,0.0,44572.0,16376122.0,2036.0
16,디제스터,Flirthing With Disaster,1996,미국,"코미디,멜로/로맨스",주연,,,,
17,비욘드 랭군,Beyond Langoon,1994,미국,드라마,주연,0.0,41313.0,138000.0,69.0
18,트루 로맨스,True Romance,1993,미국,"드라마,범죄,멜로/로맨스",주연-알라바마 위트맨역,0.0,30259.0,606000.0,124.0
19,에단 프롬,Ethan Frome,1993,"영국,미국","드라마,멜로/로맨스",주연,,,,
20,롤러보이즈,Player Of The Rollerboys,1991,미국,"드라마,액션",주연,0.0,6724.0,,
