,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,쇼다운 인 마닐라,Showdown in Manila,2016,미국,액션,주연,100000.0,20.0,100000.0,20.0
1,ISRA 88,ISRA 88,2016,미국,"SF,스릴러",주연,,,,
2,슈퍼히어로 어벤져,Avengers Grimm,2015,미국,"액션,어드벤처,판타지",주연,4000.0,1.0,4000.0,1.0
3,잠자는 숲속의 미녀와 야수,Sleeping Beauty,2014,미국,"판타지,어드벤처",감독,8769000.0,1811.0,8769000.0,1811.0
4,준,June,2014,미국,"공포(호러),드라마",주연,,,,
5,스톰 둠스데이,500MPH Storm,2013,미국,"액션,SF",주연,5374000.0,1237.0,5374000.0,1237.0
6,바디 컬렉션,Shiver,2012,미국,스릴러,주연,1000.0,1.0,1000.0,1.0
7,더 팩트,The Pact,2012,미국,"공포(호러),미스터리",주연,11390000.0,5070.0,11390000.0,5070.0
8,스타쉽 트루퍼스 3,Starship Troopers 3: Marauder,2008,"미국,남아프리카공화국,독일","액션,어드벤처,SF",주연,,,,
9,미이라 비기닝,The Curse Of King Tut's Tomb,2006,미국,"어드벤처,판타지,공포(호러)",주연,,,,
10,타락한자들,The Fallen Ones,2005,미국,공포(호러),주연,,,,
11,드라큐라 3000,Dracula 3000,2004,"독일,남아프리카공화국","공포(호러),SF",주연,,,,
12,프리모니션,Premonition,2004,캐나다,SF,주연,,,,
13,고잉 백,Going Back,2001,미국,"액션,전쟁",주연,,,,
14,데인저 씨,Danger Beneath The Sea,2001,미국,스릴러,주연,,,,
15,윈드폴,Windfall,2001,미국,"액션,스릴러",주연,,,,
16,레저렉션 2,Sanctimony,2000,"미국,독일","공포(호러),스릴러,범죄",주연-톰 메릭역,0.0,87.0,,
17,로드 레이지,A Friday Night Date,2000,"캐나다,미국","액션,스릴러,드라마",주연,0.0,19.0,,
18,분닥 세인트 2,The Boondock Saints 2,2000,미국,액션,주연,,,,
19,체이싱 데스티니,Chasing Destiny,2000,미국,코미디,주연,,,,
20,파이톤,Python,2000,미국,"코미디,공포(호러),SF",주연,,,,
21,파트너,Partners,2000,"미국,독일",코미디,주연,,,,
22,콜렉터,The Collectors,1999,미국,"액션,스릴러",주연,0.0,1798.0,,
23,샤크 어택,Shark Attack,1999,"미국,이스라엘,남아프리카공화국","공포(호러),액션",주연,,,,
24,스릴 씨커,The Time Shifters,1999,미국,액션,주연,,,,
25,오메가 코드,The Omega Code,1999,미국,"액션,어드벤처,판타지",주연,,,,
26,로스트 시티,Tarzan And The Lost City,1998,미국,"가족,액션,어드벤처,판타지",주연,0.0,716.0,,
27,온 더 보더,On The Border,1998,미국,"범죄,드라마,스릴러",주연,,,,
28,캐스퍼 반 디엔의 뱀파이어,Modern Vampires,1998,미국,"공포(호러),스릴러",주연,,,,
29,스타쉽 트루퍼스,Starship Troopers,1997,미국,"SF,액션,어드벤처",주연,0.0,359472.0,491000.0,74.0
30,나이트 보디가드 4,Night Eyes 4,1995,미국,"성인물(에로),드라마,스릴러",주연,0.0,500.0,,
