,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,쿰바: 반쪽무늬 얼룩말의 대모험,Khumba,2013,남아프리카공화국,"애니메이션,어드벤처,가족",주연(목소리),545870400.0,75059.0,547653400.0,75370.0
1,강아지 호텔,Hotel for Dogs,2009,미국,"코미디,가족",주연,,,,
2,에브리원 히어로,Everyone's Hero,2006,"캐나다,미국","애니메이션,어드벤처,코미디",주연,,,,
