,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,비스티걸스 감독판,,2016,한국,"드라마,멜로/로맨스",주연,1000.0,1.0,1000.0,1.0
1,비스티걸스,BEASTIE GIRLS,2016,한국,"드라마,멜로/로맨스",주연,2833000.0,488.0,2833000.0,488.0
2,라이브 TV,Live TV,2014,한국,공포(호러),주연,128000.0,15.0,128000.0,15.0
3,스케치,Sketch,2014,한국,"멜로/로맨스,드라마",주연-수연역,10690500.0,1483.0,10690500.0,1483.0
4,천국으로 가는 이삿짐,,2013,한국,드라마,주연,,,,
5,10억,A Million,2009,"한국,호주","스릴러,어드벤처",주연-이보영역,3142668973.0,438833.0,3107403000.0,433866.0
6,외톨이,The Loner,2008,한국,"공포(호러),스릴러",주연,474493500.0,74282.0,476386500.0,74615.0
7,사랑방 선수와 어머니,Swindler In My Mom'S House,2007,한국,코미디,주연,0.0,541236.0,3286151000.0,509235.0
8,잔혹한 출근,Educating Kidnappers,2006,한국,"코미디,범죄",주연,0.0,429546.0,2076522300.0,348508.0
9,베케이션,Vacation,2006,한국,드라마,주연,,,,
10,썬데이 서울,Ssunday Seoul,2005,한국,코미디,단역-지연역,0.0,46239.0,227157000.0,36865.0
