,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,강변 호텔,Hotel by the River,2018,한국,드라마,주연-경수역,,,,
1,그 후,The Day After,2017,한국,드라마,주연,142319508.0,18648.0,142482508.0,18667.0
2,밤의 해변에서 혼자,On the Beach at Night Alone,2016,한국,드라마,조연,438976092.0,56995.0,439840592.0,57110.0
3,가려진 시간,VANISHING TIME: A BOY WHO RETURNED,2016,한국,"드라마,판타지",조연-백기역,3946462400.0,510878.0,3948158400.0,511369.0
4,당신자신과 당신의 것,Yourself and Yours,2016,한국,드라마,조연,145902200.0,17924.0,147674200.0,18151.0
5,나를 잊지 말아요,Remember You,2015,한국,멜로/로맨스,단역-박경준역,3409535000.0,427197.0,3409535000.0,427197.0
6,심야택시,MIDNIGHT TAXI,2015,한국,액션,주연,,,,
7,그라운드의 이방인,Strangers on the Field,2014,한국,다큐멘터리,주연-내레이션역(목소리),25094000.0,3847.0,26177000.0,4008.0
8,쎄시봉,C'est Si Bon,2014,한국,"멜로/로맨스,코미디,드라마",조연-김 사장역,13570381911.0,1714803.0,13571515911.0,1715370.0
9,제보자,The Whistleblower,2014,한국,드라마,단역-방송국 국장역,13515762802.0,1755181.0,13515762802.0,1755181.0
10,소수의견,The Unfair,2013,한국,드라마,조연-참여재판판사역(목소리),2891431205.0,383332.0,2892681205.0,383582.0
11,관능의 법칙,Venus Talk,2013,한국,"드라마,코미디",조연-박 대표역,5858771500.0,781516.0,5858771500.0,781516.0
12,피끓는 청춘,Hot Young Bloods,2013,한국,"코미디,멜로/로맨스,드라마",조연-대판역,11688382888.0,1676040.0,11688382888.0,1676040.0
13,사이비,The Fake,2013,한국,"애니메이션,스릴러",주연-최경석역,164274900.0,22070.0,167123900.0,22526.0
14,더 웹툰: 예고살인,Killer Toon,2012,한국,"공포(호러),스릴러",조연-조선기역,8534322070.0,1201033.0,8537683070.0,1201457.0
15,미나문방구,Happiness for Sale,2012,한국,"드라마,코미디",단역,2247017000.0,334323.0,2247017000.0,334323.0
16,용의자X,Perfect Number,2012,한국,미스터리,조연-팀장역,11241013000.0,1552055.0,11241013000.0,1552055.0
17,두 번의 결혼식과 한 번의 장례식,Two Weddings and a Funeral,2012,한국,"코미디,멜로/로맨스",단역-선배 의사역,380102144.0,50905.0,381155144.0,51120.0
18,다른나라에서,In Another Country,2011,한국,드라마,조연-종수역,237013700.0,30590.0,241291200.0,31143.0
19,네버엔딩 스토리,Never Ending Story,2011,한국,"코미디,멜로/로맨스",조연-의사역,2106823000.0,283449.0,2106823000.0,283449.0
20,시라노; 연애조작단,Cyrano Agency,2010,한국,"멜로/로맨스,코미디",단역-권 사장역,20171151599.0,2731828.0,19838443000.0,2684798.0
21,마음이2,Hearty paws2,2010,"한국,중국",드라마,조연-봉구역,4705692210.0,707748.0,4631432000.0,696382.0
22,원 나잇 스탠드,One Night Stand,2009,한국,드라마,주연-Episode 3 - 내레이션역(목소리),11379871.0,1689.0,14586800.0,2124.0
23,오체투지 다이어리,Full Bowing Diary,2009,한국,다큐멘터리,조연-나레이션역(목소리),,,403500.0,148.0
24,패밀리,Family,2002,한국,코미디,조연-최 검사역,,134310.0,,
25,몽중인,The Beauty In Dream,2001,한국,"드라마,멜로/로맨스",단역-주치의역,,4652.0,,
26,이것이 법이다,Out Of Justice,2001,한국,스릴러,단역,0.0,78828.0,,
27,선물,Last Present,2001,한국,드라마,조연-학수역,0.0,479679.0,,
28,하루,A Day,2001,한국,드라마,주연,0.0,293530.0,,
29,내 컴퓨터,My Computer,1999,한국,"코미디,드라마",주연-형사 1역,,,,
30,찜,Tie A Yellow Ribbon,1998,한국,"코미디,드라마",단역-보성역,0.0,168813.0,,
31,체인지,Change,1996,한국,"코미디,드라마",단역,0.0,167235.0,,
32,고스트 맘마,Ghost Mamma,1996,한국,"멜로/로맨스,가족",조연-변주호역,0.0,257688.0,20000.0,4.0
33,진짜 사나이,The Real Man,1996,한국,"코미디,액션,드라마",주연-사나이역,0.0,39689.0,,
34,게임의 법칙,The Rules Of The Game,1994,한국,"드라마,액션",단역-아기리역,0.0,133872.0,,
35,구미호,The Fox With Nine Tails,1994,한국,"SF,공포(호러),멜로/로맨스,판타지",조연,0.0,174797.0,,
36,세상 밖으로,Out To The World,1994,한국,"드라마,코미디",조연,0.0,252609.0,,
37,명자 아끼꼬 쏘냐,Myong-Ja Akiko Sonia,1992,한국,"드라마,멜로/로맨스",조연,0.0,55733.0,,
