,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,아내의 동창회2,Hitozuma Dosokai Danchizuma2,2008,일본,성인물(에로),주연,,,,
1,친구아내와의 맛있는 불륜,HIZAMAKURA,2006,일본,멜로/로맨스,주연,9000.0,1.0,9000.0,1.0
2,아내의 애인,Hitozuma Dosokai Danchizuma,2006,일본,성인물(에로),주연,,,,
