,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,까시,,2015,한국,멜로/로맨스,단역-진구엄마역,1433000,156,1433000,156
1,수색역,Su saek,2015,한국,"드라마,액션,범죄",단역-상우 모역,14192700,1851,14224700,1859
2,울보,Stay with Me,2015,한국,드라마,단역-모텔주인역,6443400,858,6552400,874
3,약장수,Clown of a Salesman,2015,한국,드라마,조연-영자역,313238400,43562,314552400,44216
4,몽골리안 프린세스,Mongolian Princess,2014,한국,"멜로/로맨스,드라마",단역-Hana's Mother역,3254000,424,3254000,424
5,헬머니,Granny's Got Talent,2014,한국,코미디,단역-이사장어머니역,4120166972,522929,4122996972,523871
6,로맨스 조,Romance Joe,2011,한국,"드라마,코미디",단역-로맨스조 어머니역,26682600,3526,26960600,3591
7,낙타는 말했다,A Camel Doesn't Leave Desert,2009,한국,드라마,단역-다방마담 역,1074803,167,1063000,165
