,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,린 온 피트,Lean on Pete,2017,영국,"어드벤처,드라마",주연,,,,
1,레이디 수잔,Love & Friendship,2016,"영국,아일랜드","드라마,멜로/로맨스",주연,51727800.0,7071.0,51727800.0,7071.0
2,리틀 액시던트,Little Accidents,2014,미국,드라마,주연-켄드라 역,,,,
3,미스터 나이스,Mr. Nice,2010,영국,"코미디,드라마",주연-주디 막스 역,2862000.0,434.0,2862000.0,434.0
4,라잉,Lying,2006,미국,드라마,주연,,,,
5,시스터스,Sisters,2006,미국,"공포(호러),미스터리,스릴러",주연,,,,
6,3개의 주사기,3 Needles,2005,캐나다,드라마,주연,,,,
7,브라운 버니,The Brown Bunny,2003,"미국,일본,프랑스",드라마,주연,,,428000.0,88.0
8,셰터드 글래스,Shattered Glass,2003,"미국,캐나다",드라마,주연,,,,
9,데몬러버,Demonlover,2002,프랑스,스릴러,주연,,,,
10,더 월 2,If These Walls Could Talk 2,2000,미국,드라마,주연,,,,
11,소년은 울지 않는다,Boys Don`T Cry,1999,미국,드라마,주연-라나 티스델역,0.0,10186.0,,
12,줄리언 돈키보이,Julien Donkey-Boy,1999,미국,드라마,주연,,,,
