,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,가자! 장미여관으로 2 - 갈증,,2014,한국,멜로/로맨스,조연-사진작가역,14471000.0,3534.0,14471000.0,3534.0
1,고스트 변강쇠,,1997,한국,성인물(에로),주연,,,,
2,95 캉캉 69,95 Can Can 69,1995,한국,성인물(에로),주연,0.0,1110.0,,
3,방황하는 별들,The Wandering Stars,1985,한국,"드라마,멜로/로맨스",주연,0.0,9466.0,,
