,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,코드네임 : 콜드워,Cold War 2,2016,홍콩,"범죄,액션",주연,11813500.0,1570.0,11813500.0,1570.0
1,봉신연의: 영웅의 귀환,League of Gods,2015,홍콩,"판타지,액션",주연,48190000.0,6343.0,48422500.0,6380.0
2,빙하: 살인의 추억,Lost in White,2015,중국,"범죄,미스터리",주연,,,,
3,라이즈 오브 더 레전드: 황비홍,Rise Of The Legend,2014,"홍콩,중국",액션,주연,41368000.0,5228.0,41368000.0,5228.0
4,타이거 마운틴,The Taking of Tiger Mountain,2014,중국,전쟁,주연,25024000.0,4910.0,25169000.0,4930.0
5,콜드 워,Cold War,2012,홍콩,"범죄,액션",주연,18621500.0,3010.0,18621500.0,3010.0
6,타이치0 3D,Taichi Zero,2012,홍콩,"코미디,액션",주연,119998000.0,17437.0,120385000.0,17480.0
7,이소룡전,"Bruce Lee, My Brother",2010,홍콩,"액션,드라마",주연,185000.0,50.0,185000.0,50.0
8,적인걸: 측천무후의 비밀,Detective Dee and the Mystery of the Phantom Flame,2010,"중국,홍콩","액션,범죄,미스터리,스릴러",주연-사타충역,3399300731.0,468273.0,3342908500.0,459955.0
9,8인: 최후의 결사단,Bodyguards And Assassins,2009,중국,"액션,사극",주연,878708580.0,116788.0,864912500.0,114929.0
10,미싱 : 심해미인,Missing,2008,"홍콩,중국","판타지,멜로/로맨스,공포(호러)",주연,,,305000.0,36.0
11,로스트 인 베이징,Lost in Beijing,2007,중국,드라마,주연,13215000.0,2167.0,13700000.0,2242.0
12,근종,Eye In The Sky,2007,홍콩,"범죄,스릴러",주연,,,,
13,드러머,The Drummer,2007,"홍콩,대만,독일",드라마,주연,,,,
14,심상사성,It's A Wonderful Life,2007,홍콩,"코미디,판타지,멜로/로맨스",주연,,,,
15,흑사회,Election,2005,홍콩,"드라마,액션",주연,,,2762000.0,404.0
16,장한가,Everlasting Regret,2005,중국,"드라마,멜로/로맨스",주연,,,,
17,추종안전인,Fear Of Intimacy,2005,홍콩,"멜로/로맨스,스릴러",주연,,,,
18,태행산상,Tai Hang Shan Shang,2005,중국,스릴러,주연,,,,
19,화도대전,The Huadu Chronicles: Blade Of The Rose,2004,중국,"액션,어드벤처,코미디",주연,3600000.0,1480.0,3600000.0,1480.0
20,신화 : 진시황릉의 비밀,The Myth,2004,홍콩,"액션,어드벤처,판타지",주연,0.0,538381.0,2795072500.0,449232.0
21,성감도시,Sex And The Beauties,2004,홍콩,"코미디,멜로/로맨스",주연,,,,
22,유도용호방,Throw Down,2004,"홍콩,중국","액션,드라마",주연,,,104000.0,15.0
23,절종철금강,The Spy Dad,2003,홍콩,코미디,주연,,,,
24,더블 비전,Double Vision,2002,홍콩,스릴러,주연,0.0,500.0,,
25,공리의 연인,Zhou Yu's Train,2002,"중국,홍콩","드라마,멜로/로맨스",주연,,,,
26,괄사,Ghu Sha: The Treatment,2002,홍콩,드라마,주연,,,,
27,강호고급,Jiang hu: The Triad Zone,2000,홍콩,코미디,주연,,,,
28,성월동화 2,Okinawa Rendez-Vous,2000,홍콩,"액션,드라마",주연,,,,
29,목로흉광,The Victim,1999,홍콩,공포(호러),주연,,,,
30,천상인간,Love Will Tear Us Apart,1999,홍콩,드라마,주연,,,,
31,흑금,Island Of Greed,1997,홍콩,"스릴러,액션",주연,0.0,745.0,1155000.0,362.0
32,블러드문,Blood Moon,1996,홍콩,"스릴러,액션",감독,0.0,1145.0,,
33,인약황혼,Evering Liaision,1996,홍콩,"미스터리,드라마",주연,0.0,1996.0,,
34,외전 혜옥란,Lover Of The Last Empress,1995,홍콩,드라마,주연,0.0,4275.0,,
35,안개 속에서 2분 더,Two More Minutes In The Fog,1995,한국,성인물(에로),주연,0.0,1724.0,,
36,광야생사,A Touch Of Evil,1995,홍콩,"범죄,드라마,멜로/로맨스",주연,,,,
37,금수전정,Long And Winding Road,1995,홍콩,드라마,주연,,,,
38,도신 2,The Return Of The God Of Gamblers,1994,홍콩,"액션,코미디",주연-트럼펫역,0.0,112694.0,,
39,대부지가,It's A Wonderful Life,1994,홍콩,드라마,주연,,,,
40,아이니 아이워,"Tom, Dick, And Hairy",1993,중국,"멜로/로맨스,코미디",주연,0.0,7269.0,,
41,정전자 2,Jung Jun Ja Ⅱ,1993,홍콩,"액션,코미디",주연,0.0,37338.0,,
42,차이나 폴리스,Her Fatal Ways,1993,홍콩,액션,주연,0.0,1467.0,,
43,추남자,Chasing Boys,1993,홍콩,코미디,주연,0.0,20255.0,,
44,대소비도,Flying Dagger,1993,홍콩,"액션,코미디",주연,0.0,10131.0,,
45,수호전지 영웅본색,All Men Are Brothers: Blood Of The Leopard,1993,홍콩,액션,주연,0.0,20781.0,,
46,동성서취,Dong Chung Xi Jiu,1993,홍콩,"액션,코미디",주연,0.0,83456.0,,
47,성시연가,Blue Lightning,1993,홍콩,"드라마,범죄",주연,0.0,1569.0,,
48,하일군재래,Au Revoir Mon Amour,1993,홍콩,드라마,주연,0.0,7748.0,,
49,황비홍 소전,Once Upon A Time A Hero In China,1992,홍콩,"액션,코미디",주연,0.0,19787.0,,
50,신용문객잔,Dragon Inn,1992,홍콩,"액션,드라마",주연,0.0,246045.0,,
51,의혈남아,Aginst All,1992,홍콩,액션,주연,0.0,4916.0,,
52,연인,The Lover,1991,프랑스,"멜로/로맨스,드라마",주연,0.0,337233.0,120809691.0,16147.0
53,완령옥,The Actress,1991,홍콩,드라마,주연,,,0.0,0.0
54,임청하의 비창,Lady In Black,1990,홍콩,드라마,주연,0.0,1662.0,,
55,황가여장,She Shoots Straight,1990,홍콩,액션,주연,0.0,52318.0,,
56,천라지망,Gunmen,1989,홍콩,"액션,범죄",주연,0.0,9662.0,,
57,영웅본색 3,A Better Tomorrow 3,1989,홍콩,액션,주연-장지민역,0.0,57441.0,1049000.0,182.0
58,감옥풍운,Prison On Fire,1987,홍콩,"드라마,액션",주연,0.0,65541.0,75000.0,15.0
59,서태후,Empress,1981,"중국,홍콩",사극,주연,0.0,59406.0,,
