,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,팬텀 스레드,Phantom Thread,2017,미국,드라마,주연,236507700.0,28872.0,236840700.0,28909.0
1,링컨,Lincoln,2012,미국,"드라마,전쟁",주연-에이브러햄 링컨역,954242500.0,137505.0,954242500.0,137505.0
2,위험한 곳으로 더 가까이,Access to the Danger Zone,2012,"벨기에,기타","다큐멘터리,전쟁",주연,,,,
3,나인,Nine,2009,"미국,이탈리아","멜로/로맨스,뮤지컬",주연,3790050942.0,499838.0,3729452500.0,491162.0
4,데어 윌 비 블러드,There Will Be Blood,2007,미국,"스릴러,드라마",주연-다니엘 플레인뷰 역,92687000.0,13416.0,100534500.0,14485.0
5,발라드 오브 잭 앤 로즈,The Ballad Of Jack And Rose,2005,미국,드라마,주연,,,,
6,갱스 오브 뉴욕,Gangs Of New york,2002,미국,"드라마,범죄,사극",주연,0.0,698000.0,,
7,더 복서,The Boxer,1998,영국,드라마,주연,0.0,1001.0,,
8,크루서블,The Crucible,1996,미국,"드라마,사극",주연,0.0,28807.0,,
9,순수의 시대,The Age Of Innocence,1993,미국,"드라마,사극",주연,0.0,42931.0,1033000.0,258.0
10,아버지의 이름으로,In The Name Of The Father,1993,미국,드라마,주연-게리 콘론역,0.0,50114.0,,
11,라스트 모히칸,The Last Of The Mohicans,1992,미국,"전쟁,멜로/로맨스,서부극(웨스턴),액션",주연,0.0,315404.0,43690900.0,5632.0
12,나의 왼발,My Left Foot: The Story of Christy Brown,1989,"영국,아일랜드",드라마,주연-크리스티 브라운역,0.0,2471.0,749000.0,189.0
13,프라하의 봄,The Unbearable Lightness Of Being,1988,미국,"드라마,사극",주연,0.0,65216.0,,
14,나의 아름다운 세탁소,My Beautiful Laundrette,1985,영국,드라마,주연,0.0,16675.0,414000.0,52.0
