,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,아야의 밤엔 사랑이 필요해,Aya Of Yop City,2013,프랑스,애니메이션,주연,8645100.0,1094.0,9411100.0,1228.0
1,디 어드벤처스 오브 헉 핀,The Adventures Of Huck Finn,2012,독일,"어드벤처,가족,서부극(웨스턴)",주연-짐 역역,,,,
2,화이트 마사이,The White Massai,2005,독일,드라마,주연-리말리안역,,,1052000.0,211.0
