,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,위 맨,The Wee Man,2013,영국,액션,주연,270000.0,54.0,270000.0,54.0
1,아이콘,Icon,2005,미국,스릴러,주연,,,,
2,리턴 투 아나콘다,Beneath Loch Ness,2001,미국,"액션,공포(호러),스릴러",주연,,,,
3,아마존 글래디에이터,Amazons and Gladiators,2001,"미국,독일","액션,어드벤처",주연,,,,
4,웬 더 스카이 폴스,When The Sky Falls,2000,"영국,아일랜드,미국","범죄,드라마",주연,,,,
5,밀레니엄 벨로시티,Escape Velocity,1999,"캐나다,체코","SF,스릴러",주연-콜역,,,,
6,쥬라기 레전드,The Lost World,1998,"캐나다,미국","어드벤처,SF",주연,,,,
7,리퍼,The Ripper,1997,"호주,미국",스릴러,주연,,,,
8,버드가의 섬,The Island On Bird Street,1997,"독일,영국,덴마크","전쟁,드라마",주연-스테판 역역,,,,
9,태양의 전사,Stolen Women,1997,미국,"드라마,멜로/로맨스",주연,,,,
10,론머맨2,Lawnmower Man 2: Beyond Cyberspace,1995,미국,"SF,스릴러,액션",주연,0.0,27.0,,
11,더블 크로스,Double Cross,1995,미국,"스릴러,드라마,범죄",주연,0.0,533.0,,
12,소프트 디시트,Soft Deceit,1994,캐나다,"액션,스릴러",주연,,,,
13,치명적 유혹,Love Crimes,1992,미국,"멜로/로맨스,스릴러",주연,,,,
14,적과의 동침,Sleeping With The Enemy,1991,미국,"드라마,범죄",주연,0.0,186752.0,,
15,블랙 에이리언,The Alien Factor,1990,미국,"공포(호러),SF",주연,0.0,5149.0,,
