,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,아트 오브 겟팅 바이,The Art of Getting By,2011,미국,"멜로/로맨스,드라마",주연-조지 지나보이역,,,,
1,아더와 미니모이 3: 두 세계의 전쟁,Arthur and the Two Worlds War,2010,프랑스,애니메이션,주연,434914800.0,61550.0,434914800.0,61550.0
2,마스터 해롤드,'Master Harold' ... And the Boys,2010,남아프리카공화국,드라마,주연-해롤드 역역,,,,
3,아더와 미니모이 2 : 셀레니아 공주 구출 작전,Arthur And The Revenge Of Maltazard,2009,프랑스,"판타지,어드벤처,애니메이션",주연-아더 역,292857989.0,44961.0,288260000.0,44245.0
4,아스트로 보이-아톰의 귀환,Astro Boy,2009,미국,"애니메이션,액션,SF",주연(목소리),2640270821.0,401477.0,2598817500.0,395087.0
5,스파이더위크가의 비밀,The Spiderwick Chronicles,2007,미국,"어드벤처,판타지",주연-자레드 그레이스/사이몬 그레이스 역,4151259500.0,682525.0,4131788500.0,676155.0
6,어거스트 러쉬,August Rush,2007,미국,드라마,주연,,2218573.0,14179371500.0,2207595.0
7,아더와 미니모이-제1탄비밀원정대의출정,Arthur And The Invisibles,2006,프랑스,"어드벤처,판타지",주연,823623531.0,128531.0,810514000.0,126546.0
8,찰리와 초콜릿 공장,Charlie And The Chocolate Factory,2005,미국,"코미디,가족,판타지",주연,0.0,1372700.0,7831016503.0,1282348.0
9,투 브라더스,Two Brothers,2004,"프랑스,영국","드라마,가족,어드벤처",주연-어린 라울역,0.0,148899.0,876487000.0,144859.0
10,모래요정과 아이들,Five Children And It,2004,"프랑스,영국,미국","어드벤처,가족,판타지",주연,,,,
