,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,채비,The Preparation,2017,한국,드라마,주연-애순역,1260467864.0,177428.0,1260533864.0,177439.0
1,바라던 바다,,2015,한국,드라마,주연,,,,
2,그랑프리,Grand Prix,2010,한국,드라마,조연-고유선역,1241827441.0,170446.0,1219746000.0,167024.0
3,굿모닝 프레지던트,Good Morning President,2009,한국,"코미디,드라마",주연-한경자역,18770889320.0,2583294.0,18567863300.0,2554960.0
4,가족의 탄생,Family Ties,2006,한국,드라마,주연,0.0,221925.0,1225585500.0,201227.0
5,엄마,Long & Winding Road,2004,한국,드라마,주연,0.0,197793.0,978382500.0,161780.0
6,도마 안중근,Thomas Ahn Joong Keun,2004,한국,드라마,조연,0.0,50000.0,128953000.0,20318.0
7,인어 공주,"My Mother, The Mermaid",2004,한국,드라마,주연-어머니 조연순역,0.0,661679.0,2828877500.0,437250.0
8,이혼하지 않은 여자,The Woman Who Want Divorce,1992,한국,"드라마,멜로/로맨스",주연,0.0,30297.0,,
9,나의 아내를 슬프게 하는 것들,Things That Sadden My Wife,1991,한국,"드라마,멜로/로맨스",주연,0.0,7882.0,,
10,1990년 자유부인,Liberated Madame 1990,1990,한국,멜로/로맨스,주연,0.0,16925.0,,
11,푸른계절의 열기,,1987,한국,드라마,주연,0.0,3034.0,,
12,유혹,,1987,한국,드라마,주연,,,,
13,질투,Jealousy,1983,한국,"드라마,멜로/로맨스",주연,0.0,12856.0,,
14,두 여인,Two Woman,1980,한국,"드라마,멜로/로맨스",주연,,20552.0,,
15,깃발없는 기수,No Glory,1980,한국,드라마,주연,,3628.0,109000.0,18.0
16,아침에 퇴근하는 여자,The Woman Who Leaves Work In The Morning,1979,한국,"드라마,멜로/로맨스",주연,,56371.0,,
