,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,해적왕 작스톰,Zak Storm,2018,한국,애니메이션,주연-클로비스 목소리역(목소리),,,44855800,5741
1,극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!,Yo-Kai Watch Movie 3,2016,일본,애니메이션,주연-선우 한국어 목소리역(목소리),1581375300.0,215203.0,1581375300,215203
2,"안녕, 전우치! 도술로봇대결전","Hello, Jeonwoochi! The Robot Armageddon",2015,한국,애니메이션,주연-산초역(목소리),92435600.0,13055.0,92830600,13113
3,마법천자문: 대마왕의 부활을 막아라,The Five Magic Letters,2010,한국,애니메이션,단역-손오공역(목소리),800649684.0,123538.0,788079000,121572
4,명탐정 코난:감벽의 관,Detective Conan: Jolly Roger in the Deep Azure,2007,일본,애니메이션,조연-박세모 한국어 더빙역(목소리),1800327000.0,242166.0,1800316000,242164
