,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,예감은 틀리지 않는다,The Sense of an Ending,2017,영국,드라마,주연,328415900.0,41994.0,328530900.0,42010.0
1,에델과 어니스트,Ethel & Ernest,2016,"영국,룩셈부르크","애니메이션,드라마",주연,82198700.0,9932.0,82383700.0,9952.0
2,레전드 오브 타잔,The Legend of Tarzan,2016,미국,"액션,어드벤처",조연,7196970717.0,858402.0,7196970717.0,858402.0
3,위크엔드 인 파리,Le Week-End,2013,영국,"드라마,멜로/로맨스,코미디",주연,262992200.0,33391.0,265566400.0,34123.0
4,프라이버시,Closed Circuit,2013,"영국,미국",스릴러,주연,122664928.0,16936.0,122664928.0,16936.0
5,철의 여인,The Iron Lady,2011,영국,드라마,주연,1079070500.0,144338.0,1079550500.0,144401.0
6,아더 크리스마스,Arthur Christmas,2011,미국,"애니메이션,가족",주연(목소리),4779642000.0,622286.0,4779642000.0,622286.0
7,세상의 모든 계절,Another Year,2010,미국,"드라마,코미디",주연,135681500.0,17423.0,141285000.0,18190.0
8,아버지를 마지막으로 본 것은 언제입니까?,And When Did You Last See Your Father?,2007,아일랜드,"드라마,가족",주연,26589161.0,3656.0,26279700.0,3617.0
9,롱포드,Longford,2006,"영국,미국","범죄,드라마",주연,,,,
10,왕의 수염,The King's Beard,2002,영국,"애니메이션,가족",주연,,,,
11,아이리스,Iris,2001,"미국,영국",드라마,주연,0.0,7061.0,,
12,뒤죽박죽,Topsy-Turvy,1999,영국,"코미디,드라마",주연,,,282000.0,55.0
13,바로워즈,The Borrowers,1998,"미국,영국","가족,어드벤처,코미디,판타지",주연,0.0,256.0,,
14,러프 매직,Rough Magic,1994,프랑스,"코미디,드라마,판타지",주연,0.0,61.0,,
