,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,다이노슈퍼게이터,Dinocroc vs. Supergator,2010,미국,SF,주연,1654000.0,408.0,1654000.0,408.0
1,위험한 휴가,Permanent Vacation,2007,"미국,영국","코미디,드라마",조연-노인 역,,,,
2,쿵후 프리즌,Big Stan,2007,미국,"코미디,액션",주연,,,,
3,선 오브 드래곤,Son Of The Dragon,2006,미국,"액션,어드벤처,판타지",주연,,,,
4,형제는 용감했다,Brothers In Arms,2005,미국,"액션,서부극(웨스턴)",주연,,,,
5,킬 빌2,Kill Bill: Volume 2,2004,미국,액션,주연,0.0,274469.0,920536500.0,138031.0
6,레드락 탈출,Warden Of Red Rock,2001,미국,서부극(웨스턴),주연,,,,
7,데인저러스 커브,Dangerous Curves,2000,미국,스릴러,주연,,,,
8,엘리미네이터,Project Eliminator,1991,미국,"액션,스릴러",주연,,,,
9,쿵후,Kung Fu : The Movie,1986,미국,"서부극(웨스턴),액션",주연,,,,
10,베를린의 밤,The Serpent's Egg,1977,"서독,미국","드라마,미스터리,스릴러",주연,,,132000.0,28.0
11,캐논볼,Cannonball,1976,"미국,홍콩","액션,코미디",주연,,,,
12,쿵후,Kung Fu,1972,미국,"액션,어드벤처","감독,주연",,,,
