,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,라이즈 위 텔,Lies We Tell,2017,미국,스릴러,주연,,,2000.0,1.0
1,유전,Hereditary,2017,미국,공포(호러),주연,1536786325.0,174223.0,1560899725.0,177145.0
2,라우더 댄 밤즈,Louder Than Bombs,2015,"노르웨이,프랑스,덴마크",드라마,주연,89283700.0,11143.0,89283700.0,11143.0
3,진다바인,Jindabyne,2007,호주,드라마,주연,,,,
4,P.S 온리 유,P.S.,2004,미국,"코미디,드라마,판타지,멜로/로맨스",주연-피터 해링턴역,577060.0,99.0,568000.0,97.0
5,산 루이스 레이의 다리,The Bridge of San Luis Rey,2004,"스페인,영국,프랑스","드라마,멜로/로맨스",주연,,,,
6,쉐이드,Shade,2003,미국,"범죄,스릴러",주연,,,,
7,버지니아스 런,Virginia's Run,2002,"캐나다,미국",드라마,주연,,,,
8,스티그마타,Stigmata,1999,미국,"공포(호러),판타지",주연-앤드류 키어난역,0.0,42516.0,,
9,엔드 오브 데이즈,End Of Days,1999,미국,"액션,스릴러,미스터리,공포(호러)",조연,0.0,437292.0,,
10,센스 오브 스노우,Smilla'S Sense Of Snow,1997,"스웨덴,독일,덴마크","드라마,미스터리,범죄,액션",주연,,,,
11,엔드 오브 바이오런스,The End Of Violence,1997,"프랑스,독일,미국","드라마,스릴러",주연,,,,
12,트리거해피,Mad Dog Time,1996,미국,"범죄,드라마,코미디",주연,0.0,1074.0,,
13,프랭키 스타라이트,Frankie Starlight,1995,영국,드라마,주연,0.0,1618.0,,
14,유주얼 서스펙트,The Usual Suspects,1995,미국,"범죄,스릴러,미스터리",주연,0.0,193393.0,55135300.0,7133.0
15,작은 아씨들,Little Woman,1994,미국,드라마,주연,0.0,24799.0,366000.0,135.0
16,위험한 여인,A Dangerous Wiman,1993,미국,"드라마,멜로/로맨스",주연,0.0,9710.0,,
17,오씨,In To The West,1993,영국,"가족,어드벤처",주연,0.0,19452.0,188000.0,39.0
18,니나,Point Of No Return,1993,미국,액션,주연,0.0,45119.0,,
19,씨에스타,Siesta,1993,미국,"드라마,미스터리",주연,0.0,9876.0,,
20,위험한 파티,Diamond Skulls,1989,영국,드라마,주연,0.0,4569.0,,
21,라스트 서스펙트,Last Suspect,1989,영국,드라마,주연,,,,
22,줄리아 줄리아,Julia And Julia,1987,미국,드라마,주연,0.0,9385.0,,
