,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,박화영,Park Hwa-young,2018,한국,드라마,주연,,,23188500.0,2909.0
1,속닥속닥,The Whispering,2018,한국,"공포(호러),미스터리",조연-변지은역,,,1900914300.0,217444.0
2,아웃도어 비긴즈,Outdoor Begins,2017,한국,"코미디,스릴러,공포(호러)",조연-마리역,175000.0,45.0,175000.0,45.0
3,능력소녀,Superpower Girl,2017,한국,드라마,주연-맹주리역,,,,
4,"당신, 거기 있어줄래요",Will You Be There?,2016,한국,"판타지,드라마",단역-연아 동물협회 직원역,9361133648.0,1168625.0,9362086648.0,1168782.0
5,심장박동 조작극,,2015,한국,멜로/로맨스,주연,405000.0,76.0,405000.0,76.0
6,프랑스 영화처럼,Like a French Film,2014,한국,드라마,주연-수빈역,37782300.0,4881.0,37786300.0,4885.0
7,조류인간,The Avian Kind,2014,한국,드라마,조연-소녀역,20685500.0,2738.0,20685500.0,2738.0
8,배우는 배우다,Rough Play,2013,한국,드라마,단역-광고소녀1역,811031000.0,111927.0,811844000.0,112029.0
9,화이: 괴물을 삼킨 아이,Hwayi: A Monster Boy,2013,한국,"액션,스릴러",단역-유경 친구역,17695516795.0,2394466.0,17695683795.0,2394487.0
10,현수 이야기,Hyun Soo Story,2013,한국,드라마,주연,,,120000.0,20.0
11,러시안 소설,The Russian Novel,2012,한국,"드라마,미스터리",조연-유미역,43250900.0,5903.0,43807400.0,5992.0
12,청포도 사탕: 17년 전의 약속,Grape Candy,2012,한국,"드라마,미스터리",조연,11294500.0,1600.0,11545500.0,1637.0
13,황해,The Yellow Sea,2010,"한국,미국,중국","스릴러,액션,범죄",단역-태원 딸역,16765970362.0,2167426.0,17497165500.0,2260512.0
