,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,나는 아빠다,I Am Father,2010,한국,"액션,드라마",조연-장례식장 조폭역,1246420500,168049,1246420500,168049
