,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,여자친구,,2018,한국,멜로/로맨스,주연,720000,123,720000,123
1,형수의 직업_무삭제판,,2017,한국,,주연,6000,1,6000,1
2,친구누나2,,2017,한국,멜로/로맨스,주연,773000,130,773000,130
3,공즉시색 2,,2017,한국,"멜로/로맨스,드라마",주연,807000,135,807000,135
4,형수의 직업,,2017,한국,"멜로/로맨스,성인물(에로)",주연-형수역,913000,170,913000,170
5,처제의 유혹,,2017,한국,멜로/로맨스,주연,624000,121,626000,122
6,여배우와 동거,,2017,한국,멜로/로맨스,주연,596000,116,596000,116
7,옆집소녀,,2016,한국,멜로/로맨스,주연,599000,117,601000,118
8,용주골-무삭제판,,2015,한국,"드라마,멜로/로맨스",주연,5000,1,5000,1
9,용주골,,2015,한국,"드라마,멜로/로맨스",주연,2823000,562,2823000,562
