,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,더 펜션,The Pension,2017,한국,드라마,주연,29854400.0,3243.0,30492000.0,3340.0
1,범죄도시,THE OUTLAWS,2017,한국,"범죄,액션",주연,56318014149.0,6879841.0,56322098349.0,6880535.0
2,시간위의 집,House of the Disappeared,2017,한국,"미스터리,스릴러",주연,1020724600.0,128975.0,1020724600.0,128975.0
3,중2라도 괜찮아,,2017,한국,"드라마,코미디,액션",단역,,,,
4,프리즌,The Prison,2016,한국,"범죄,액션",조연-홍표역,23790276987.0,2931897.0,23790276987.0,2931897.0
5,비정규직 특수요원,PART-TIME SPY,2016,한국,"코미디,액션",조연,1150732700.0,149719.0,1150732700.0,149719.0
6,역모-반란의 시대,The Age of Blood,2015,한국,"사극,액션",주연,218173300.0,30116.0,218173300.0,30116.0
7,"날, 보러와요",INSANE,2015,한국,"미스터리,스릴러",단역-박 형사역,8836039063.0,1063421.0,8836144063.0,1063442.0
8,그날의 분위기,Mood of the Day,2015,한국,멜로/로맨스,조연,5142899612.0,652453.0,5149571612.0,653287.0
9,내부자들: 디 오리지널,Inside Men: The Original,2015,한국,"범죄,드라마",조연,16973885275.0,2083999.0,16979714975.0,2084868.0
10,내부자들,Inside Men,2015,한국,"범죄,드라마",조연-방 계장역,56598130057.0,7072021.0,56599221057.0,7072507.0
11,살인의뢰,The Deal,2014,한국,"범죄,스릴러",조연,6986456737.0,855980.0,6986456737.0,855980.0
12,워킹걸,Casa Amor; Exclusive for Ladies,2014,한국,"코미디,멜로/로맨스",단역-조지호역,1201963479.0,151550.0,1201963479.0,151550.0
13,아빠를 빌려드립니다,Dad for Rent,2013,한국,"코미디,가족,드라마",주연,1190329500.0,172652.0,1190329500.0,172652.0
14,용의자,The Suspect,2013,한국,"액션,스릴러",주연,30037161000.0,4131248.0,30037521000.0,4131338.0
15,미스터 고,Mr. Go,2013,"한국,중국","코미디,드라마",조연-정형외과 의사역,9337990000.0,1328890.0,9339014000.0,1329061.0
16,7번방의 선물,Miracle in Cell No.7,2012,한국,"코미디,드라마",조연-김교도관역,91431914670.0,12811206.0,91433282670.0,12811435.0
17,특수본,S.I.U.,2011,한국,"액션,범죄",조연-개코 역,8096052500.0,1118258.0,8096052500.0,1118258.0
18,체포왕,Officer of the Year,2011,한국,"코미디,액션",단역-조태복역,6413325500.0,870887.0,6413325500.0,870887.0
19,독개구리,Poison Frog,2011,한국,"스릴러,전쟁",주연,,,722408.0,615.0
20,그대를 사랑합니다,Late Blossom,2010,한국,드라마,단역-군봉 차남역,12040035000.0,1645126.0,12051399000.0,1649407.0
21,황해,The Yellow Sea,2010,"한국,미국,중국","스릴러,액션,범죄",단역-부산항 트럭 운전수 역,16765970362.0,2167426.0,17497165500.0,2260512.0
22,불량남녀,Romantic Debtors,2010,한국,코미디,단역-렉카기사역,3619026909.0,491207.0,3562190000.0,483387.0
23,미스터좀비,Mr. Zombie,2010,한국,"코미디,공포(호러)",조연-조용팔역,662908.0,105.0,652500.0,103.0
24,아저씨,The Man From Nowhere,2010,한국,"액션,드라마",단역-장두식역,47870792359.0,6282774.0,47104059000.0,6178665.0
25,부산,City Of Fathers,2009,한국,"액션,드라마",단역-날치역,1185994280.0,160741.0,1172970000.0,158943.0
26,국가대표,Take Off,2009,한국,"드라마,액션,코미디",단역-입양인연대 직원 1역,60896633308.0,8487894.0,57570773000.0,8035181.0
27,작전,The Scam,2009,한국,"범죄,드라마,스릴러",조연-이 대리역,10198304795.0,1534407.0,10086067500.0,1517096.0
28,마린보이,Marine Boy,2009,한국,"액션,스릴러,범죄",단역-임 부장역,5565284169.0,837059.0,5503176500.0,827647.0
29,스토리 오브 와인,Story of Wine,2008,한국,드라마,조연-순대렐라역,,,,
30,중천,The Restless,2006,"한국,중국","액션,드라마,판타지",단역-하급 천인역,0.0,1531220.0,8581442100.0,1421412.0
31,사랑 따윈 필요 없어,Love Me Not,2006,한국,"멜로/로맨스,드라마",단역-큰손역,0.0,548998.0,2564487300.0,425358.0
32,그때 그 사람들,The President's Last Bang,2005,한국,"미스터리,코미디",단역-궁정동 경비원역,0.0,1083962.0,5777895500.0,890601.0
33,안녕! 유에프오,"Au Revoir, UFO",2004,한국,드라마,단역-종점 직원역,0.0,180513.0,250534000.0,40361.0
