,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,일본패망하루전,The Emperor in August,2015,일본,드라마,주연,11980000.0,1640.0,12055000.0,1655.0
1,신은 발리에 있다,Bali Big Brothers,2014,일본,"드라마,코미디",주연-아니키역,,,,
2,지옥이 뭐가 나빠,Why Don't You Play in Hell?,2013,일본,"액션,코미디",주연,11861969.0,1816.0,12678969.0,1922.0
3,올웨이즈 3번가의 석양 64,Always: Sunset on Third Street 3,2012,일본,드라마,주연,,,0.0,0.0
4,용의자 X의 헌신,Suspect X,2008,일본,"미스터리,스릴러,범죄",주연,636382007.0,94790.0,624766000.0,93080.0
5,클라이머즈 하이,The Climbers High,2008,일본,드라마,주연,,,,
6,마이코 한!!!,Haaaan!!!: Maiko Haaaan!!!,2007,일본,코미디,주연,938000.0,125.0,938000.0,125.0
7,지하철을 타고,Metro ni notte,2006,일본,드라마,주연,,,,
8,올웨이즈 - 3번가의 석양,Always - Sunset On Third Street,2005,일본,드라마,주연,,,,
9,"플라이, 대디, 플라이","Fly, Daddy, Fly",2005,일본,드라마,주연,,,,
10,착신아리,You'Ve Got A Call,2003,일본,공포(호러),주연,0.0,502036.0,1464598500.0,235142.0
11,비기너,Beginner,2003,일본,드라마,주연,,,,
12,드라이브,Drive,2002,일본,"판타지,코미디",주연-아사쿠라 켄이치역,,,,
13,먼데이,Monday,2000,일본,"드라마,범죄,코미디",주연,,,,
14,39 형법제39조,39 keiho dai sanjukyu jo,1999,일본,스릴러,주연,,,,
15,포스트맨 블루스,Postman Blues,1997,일본,"범죄,액션,코미디",주연-사와키 류이치역,0.0,21885.0,,
