,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,문워커스,Moonwalkers,2015,프랑스,"코미디,액션,어드벤처",주연,,,1458200.0,216.0
1,스톤월,Stonewall,2015,미국,드라마,주연,,,,
2,포커 나이트,Poker Night,2014,미국,스릴러,주연,14000.0,2.0,14000.0,2.0
3,스킨 트레이드,Skin Trade,2014,"미국,캐나다,태국","액션,스릴러",주연,18621000.0,3588.0,18621000.0,3588.0
4,미션 13,13 Sins,2014,미국,"공포(호러),스릴러",주연,1260000.0,310.0,1260000.0,310.0
5,퍼시픽 림,Pacific Rim,2013,미국,"액션,SF,어드벤처",주연-한니발 펜테코스트 역,20477392512.0,2539114.0,20477374512.0,2539113.0
6,크레이브,Crave,2012,미국,"드라마,스릴러",주연,270000.0,54.0,270000.0,54.0
7,코난: 암흑의 시대,Conan the barbarian,2011,미국,"판타지,액션",주연-코린역,260491000.0,33683.0,260491000.0,33683.0
8,시즌 오브 더 위치: 마녀 호송단,Season Of The Witch,2010,미국,"어드벤처,드라마,판타지",주연-펠슨역,3277434500.0,435201.0,3277434500.0,435201.0
9,분라쿠,Bunraku,2010,미국,"액션,판타지",조연-니콜라 역,,,,
10,뮤턴트: 다크 에이지,Mutant Chronicles,2008,미국,"액션,어드벤처,SF",주연,219920268.0,32267.0,212833500.0,31233.0
11,헬보이 2 : 골든 아미,Hellboy 2 : The Golden Army,2008,"미국,독일","SF,액션,어드벤처",주연,2522851500.0,391513.0,2572551500.0,399570.0
12,시체를 팝니다,I Sell the Dead,2008,미국,"공포(호러),코미디",주연-더피 신부 역,,,,
13,파이브 걸스,5ive Girls,2006,캐나다,"공포(호러),스릴러",주연,,,,
14,미싱 인 아메리카,Missing In America,2005,"미국,캐나다","드라마,전쟁",주연,,,,
15,헬보이,Hellboy,2004,미국,SF,주연,0.0,205284.0,736206500.0,114745.0
16,두 병사,Two Soldiers,2003,미국,"전쟁,드라마",주연,,,,
17,피스메이커 2,The Peacemaker II,2002,미국,"액션,드라마",주연,,,,
18,오퍼레이션 샌드맨,Operation Sandman,2000,미국,액션,주연,,,,
19,킹스 가드,The King's Guard,2000,미국,어드벤처,주연,,,,
20,프라이멀 포스,Primal Force,1999,미국,"액션,어드벤처",주연,,,,
21,프로텍터,The Protector,1997,미국,액션,주연,,,,
22,잃어버린 아이들의 도시,The City Of Lost Children,1995,프랑스,"SF,드라마,어드벤처,판타지",주연,0.0,73898.0,655000.0,84.0
23,센세이션,Sensation,1994,미국,"드라마,성인물(에로),스릴러",주연,0.0,683.0,,
24,크로노스,Cronos,1993,멕시코,공포(호러),주연,,,679000.0,96.0
25,불을 찾아서,Quest For Fire,1981,캐나다,"판타지,드라마",주연,0.0,25412.0,,
