,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,우주 전쟁 : 지구대침공,AE: Apocalypse Earth,2013,미국,"액션,어드벤처",주연,4000.0,1.0,4000.0,1.0
1,맨하탄 미드나잇,Manhattan Midnight,2001,홍콩,"액션,스릴러",주연,,,,
2,섹슈얼 프레데터,Last Cry,2001,미국,스릴러,주연,,,,
3,보디 파트,Vital Parts,1999,미국,"액션,범죄,스릴러",주연,,,,
4,파이널 페이백,Final Payback,1999,미국,액션,주연,,,,
5,포인트 둠,Point Doom,1999,미국,"액션,범죄,드라마",주연,,,,
6,헤븐 오어 베가스,Heaven Or Vegas,1999,미국,드라마,주연,,,,
7,볼트,Bolt,1998,"캐나다,프랑스","액션,범죄",주연,,,,
8,엔젤 엑소시스트,Michael Angel,1998,미국,공포(호러),주연,,,,
9,위험한 본능,Dangerous Desire,1992,미국,성인물(에로),주연,0.0,4191.0,,
10,자유시대,Mobsters,1992,미국,"범죄,드라마",주연,0.0,15889.0,,
11,F학점첩보원,TEEN AGENT,1990,,"코미디,액션",주연,,,,
