,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,몰리스 게임,Molly’s game,2017,미국,드라마,주연,,,,
1,토르: 라그나로크,THOR: RAGNAROK,2017,미국,"액션,어드벤처,판타지,SF",주연,39248432595.0,4857152.0,39251492595.0,4857458.0
2,다크타워: 희망의 탑,The Dark Tower,2017,미국,"액션,어드벤처,판타지",주연,761759275.0,97017.0,761759275.0,97017.0
3,우리 사이의 거대한 산,The Mountain Between Us,2017,미국,"액션,어드벤처,드라마",주연,,,,
4,바스티유 데이,Bastille Day,2016,"미국,프랑스",액션,주연,766892600.0,96579.0,766892600.0,96579.0
5,스타트렉 비욘드,Star Trek Beyond,2016,미국,"액션,SF",주연,10193232820.0,1157472.0,10193232820.0,1157472.0
6,더 건맨 : 테이큰 감독 뉴프로젝트,The Gunman,2015,"프랑스,스페인,영국","액션,스릴러",주연,92000.0,34.0,92000.0,34.0
7,정글북,The Jungle Book,2015,미국,"어드벤처,드라마",주연,21517513134.0,2537419.0,21517647134.0,2537438.0
8,더 건맨,The Gunman,2015,"프랑스,스페인,영국","액션,스릴러",주연,833925965.0,107444.0,833925965.0,107444.0
9,노 굿 디드,No Good Deed,2014,미국,스릴러,주연,,,,
10,토르: 다크 월드,Thor: The Dark World,2013,미국,"액션,어드벤처,판타지",주연-헤임달역,22525808500.0,3039889.0,22525808500.0,3039889.0
11,퍼시픽 림,Pacific Rim,2013,미국,"액션,SF,어드벤처",주연-스탁커 펜테코스트 역,20477392512.0,2539114.0,20477374512.0,2539113.0
12,만델라: 자유를 향한 머나먼 여정,Mandela: Long Walk to Freedom,2013,"영국,남아프리카공화국","드라마,사극",주연-넬슨 만델라 역역,,,,
13,프로메테우스,Prometheus,2012,미국,"SF,스릴러",주연,8600146099.0,971482.0,8600146099.0,971482.0
14,고스트 라이더 : 복수의 화신,Ghost Rider: Spirit Of Vengeance,2012,미국,"액션,판타지,스릴러",주연-모로 역,902982500.0,117263.0,902998500.0,117265.0
15,옵세스드,Obsessed,2009,미국,"드라마,스릴러",주연,,,,
16,디스 크리스마스,This Christmas,2007,미국,"코미디,드라마",주연,,,,
17,아버지의 작은 소녀들,Daddy's Little Girls,2007,미국,"코미디,멜로/로맨스",주연,,,,
18,4월의 어느 날,Sometimes In April,2005,"프랑스,미국","전쟁,드라마",주연,,,,
