,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,은하,,2016,한국,멜로/로맨스,주연-한서준역,67000.0,13,67000.0,13.0
1,대결,Duel:The Final Round,2016,한국,액션,주연,251176500.0,32278,251176500.0,32278.0
2,트릭,Trick,2016,한국,"스릴러,드라마",주연,297957300.0,38262,297957300.0,38262.0
3,피에타,Pieta,2012,한국,드라마,주연-강도역,4355592500.0,603283,4355592500.0,603283.0
4,원더풀 라디오,Love On-Air,2011,한국,"드라마,멜로/로맨스",주연-이재혁역,7255598000.0,986287,7255598000.0,986287.0
5,돌이킬 수 없는,No Doubt,2010,한국,"미스터리,드라마",주연-유세진역,472974485.0,65414,465532500.0,64371.0
6,해결사,Troubleshooter,2010,한국,"액션,스릴러","주연-형사, 장필호역",14063913437.0,1873327,13844624000.0,1843404.0
7,마파도,Mapado: Island of Fortunes,2004,한국,코미디,주연-엄재철 역,0.0,3090467,16751202503.0,2636857.0
8,말죽거리 잔혹사,Spirit Of Jeet Keun Do - Once Upon A Time In High School,2003,한국,"액션,멜로/로맨스",주연-우식역,0.0,3115767,3837152000.0,604969.0
9,해적 디스코왕 되다,Bet On My Disco,2002,한국,"드라마,코미디",주연,,411513,,
10,해변으로가다,Bloody Beach,2000,한국,"공포(호러),미스터리,스릴러",주연-상태역,0.0,84227,,
