,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,코드 오브 아너,CODE OF HONOR,2016,미국,액션,주연,5000.0,1.0,5000.0,1.0
1,배틀독,BATTLE DOGS,2013,미국,"공포(호러),액션,SF",주연,580000.0,111.0,580000.0,111.0
2,아메리칸 크루드,American Crude,2007,미국,"코미디,드라마",감독,,,,
3,데들리 리틀 시크릿,Deadly Little Secrets,2001,캐나다,스릴러,주연,,,,
4,터뷸런스 3,Turbulence 3,2001,"미국,영국,캐나다","액션,스릴러",주연,,,,
5,플라잉 바이러스,Flying Virus,2001,"미국,브라질","액션,공포(호러),SF",주연,,,,
6,딥 코아,Deep Core,2000,미국,"액션,드라마",주연-브라이언역,,,,
7,헬레이저 5,Hellraiser: Inferno,2000,미국,"공포(호러),스릴러",주연,,,,
8,터뷸런스 2,Fear Of Flying,1999,미국,"액션,스릴러",주연,0.0,266.0,,
9,기병대의 비밀,In Pursuit Of Honor,1995,미국,"서부극(웨스턴),드라마",주연,,,,
