,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,광대들(가제),,2018,한국,사극,주연,,,,
1,지금 만나러 갑니다,Be With You,2017,한국,멜로/로맨스,조연-홍구역,20796161128.0,2601572.0,20800916128.0,2602273.0
2,니 부모 얼굴이 보고 싶다,,2017,한국,드라마,조연,,,,
3,봉이 김선달,Seondal: The Man who Sells the River,2016,한국,사극,주연-보원역,16227052642.0,2051277.0,16227052642.0,2051277.0
4,기술자들,The Con Artists,2014,한국,"범죄,액션",주연,19894297783.0,2564340.0,19894297783.0,2564340.0
5,슬로우 비디오,Slow Video,2014,한국,"드라마,코미디",조연-석의사역,8913092219.0,1169562.0,8913092219.0,1169562.0
6,찌라시: 위험한 소문,Tabloid Truth,2013,한국,"범죄,드라마",주연,9111648087.0,1221420.0,9111748087.0,1221427.0
7,조선미녀삼총사,The Huntresses,2013,한국,"코미디,액션,사극",주연-무명역,3471341321.0,480361.0,3471341321.0,480361.0
8,은밀하게 위대하게,Secretly Greatly,2013,한국,"액션,코미디,드라마",조연-서상구 역,48700887413.0,6959083.0,48700887413.0,6959083.0
9,스파이,The Spy: Undercover Operation,2012,한국,액션,주연,24509269305.0,3435801.0,24513098305.0,3436092.0
10,바람과 함께 사라지다,The Grand Heist,2012,한국,"코미디,사극",주연-홍석창역,34614661161.0,4909937.0,34614720161.0,4909950.0
11,미쓰GO,Miss Conspirator,2012,한국,"액션,코미디,범죄",주연-소형사역,4441859000.0,611685.0,4441859000.0,611685.0
12,아부의 왕,Mr. Xxx-Kisser,2012,한국,코미디,주연-성철역,3511102500.0,497880.0,3511102500.0,497880.0
13,시체가 돌아왔다,Over My Dead Body,2012,한국,"범죄,드라마",조연-성구역,7360631000.0,986923.0,7360631000.0,986923.0
14,고지전,The Front Line,2011,한국,"드라마,전쟁",주연-양효삼역,21968557600.0,2945137.0,21968680600.0,2945151.0
15,퀵,Quick,2011,한국,"코미디,액션",주연,22960890000.0,3125069.0,22960890000.0,3125069.0
16,혈투,The Showdown,2010,한국,"액션,사극",주연,329280000.0,43947.0,329280000.0,43947.0
17,헬로우 고스트,Hello Ghost,2010,한국,"코미디,드라마",주연-꼴초 귀신역,21154651779.0,2897477.0,22057866500.0,3019960.0
18,맨발의 꿈,A Barefoot Dream,2010,"한국,인도네시아,일본",드라마,주연-박인기역,2413427097.0,338080.0,2372787500.0,331945.0
19,의형제,Secret Reunion,2009,한국,"드라마,액션",단역-베트남 보스역,40800867602.0,5507106.0,40153817000.0,5416829.0
20,부산,City Of Fathers,2009,한국,"액션,드라마",주연-김강수 역,1185994280.0,160741.0,1172970000.0,158943.0
21,이태원 살인사건,Where the Truth Lies,2009,한국,"범죄,미스터리,스릴러",주연-알렉스 부 역,4023152210.0,537075.0,3978107000.0,531023.0
22,영화는 영화다,Rough Cut,2008,한국,"액션,드라마,범죄",조연,8943849000.0,1307688.0,8967441000.0,1311118.0
23,괴물,The Host,2006,한국,"SF,가족,드라마",단역-격리공간 조무사 1역,0.0,13019740.0,66716119300.0,10917224.0
24,이른 여름 슈퍼맨,Superman in Early Summer,2001,한국,"드라마,판타지",주연,,,,
