,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,킹스글레이브: 파이널 판타지 XV,Kingsglaive Final Fantasy XV,2016,일본,애니메이션,주연-루나 역(목소리),16319300.0,1960.0,16319300.0,1960.0
1,300: 제국의 부활,300: Rise of an Empire,2014,미국,"액션,드라마,전쟁",주연,13395159700.0,1593116.0,13395159700.0,1593116.0
2,로우 다운,Low Down,2014,미국,"드라마,가족",주연,,,,
3,마이더스 어드벤쳐,The Adventurer: The Curse of the Midas Box,2014,영국,"어드벤처,가족,판타지",주연,,,,
4,더 퍼지,The Purge,2013,미국,"스릴러,SF",주연,1032196000.0,137340.0,1032196000.0,137340.0
5,섀도우 헌터스: 뼈의 도시,The Mortal Instruments: City of Bones,2013,"미국,독일","판타지,액션",주연-조셀린 프레이역,4034176500.0,571074.0,4034176500.0,571074.0
6,레드 바론,The Red Baron,2008,"독일,영국","드라마,전쟁,액션",주연-케이트 역,7000.0,1.0,7000.0,1.0
7,브로큰,The Broken,2008,"프랑스,영국","드라마,공포(호러),스릴러",주연,,,,
8,300,300,2006,미국,액션,주연,0.0,2929400.0,18683698500.0,2929561.0
9,이매진 미 앤 유,Imagine Me & You,2006,"영국,독일","코미디,멜로/로맨스",주연,,,,
10,"경찰, 은행을 털다",The Parole Officer,2001,영국,"코미디,범죄",주연,,,,
11,가십,Gossip,2000,미국,"드라마,스릴러",주연,,,,
12,맨 위드 레인,The Man With Rain In His Shoes,1998,"스페인,프랑스,영국,독일,미국","코미디,드라마,멜로/로맨스",주연,,,,
