,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,컨저링 2,The Conjuring 2,2016,미국,공포(호러),주연,15759374229,1928605,15759374229,1928605
1,산타모니카 인 러브,And So It Goes,2014,미국,"멜로/로맨스,코미디",주연,8862600,1143,8977600,1159
