,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,오 루시!,Oh Lucy!,2017,미국,"멜로/로맨스,코미디",주연,32255700.0,4117.0,89905400.0,11424.0
1,식스 빌로우,6 Below: Miracle on the Mountain,2017,미국,"드라마,스릴러",주연,15173000.0,1813.0,15173000.0,1813.0
2,더 러버스,The Lovers,2013,"벨기에,인도,호주","액션,어드벤처,멜로/로맨스,SF",주연,6000.0,1.0,6000.0,1.0
3,분라쿠,Bunraku,2010,미국,"액션,판타지",주연-드리프터 역,,,,
4,나는 비와 함께 간다,I Come With The Rain,2008,프랑스,"범죄,스릴러,액션",주연-클라인 역,1641619990.0,215362.0,1616241000.0,212088.0
5,어거스트,August,2008,미국,드라마,주연,,,,
6,더 챔프: 분노의 주먹,Resurrecting The Champ,2007,미국,드라마,주연,270000.0,54.0,270000.0,54.0
7,써티 데이즈 오브 나이트,30 Days Of Night,2007,미국,"공포(호러),스릴러",주연-이븐 올슨역,623841500.0,93191.0,623833500.0,92687.0
8,블랙 달리아,The Black Dahlia,2006,"독일,미국,프랑스","드라마,미스터리,범죄",주연-드와이트 '벅키' 블레이처트역,0.0,136451.0,831712000.0,123589.0
9,럭키 넘버 슬레븐,Lucky Number Slevin,2006,미국,"스릴러,범죄",주연-슬레빈역,0.0,384790.0,2238839400.0,360516.0
10,모짜르트와 고래,Mozart And The Whale,2005,미국,"멜로/로맨스,드라마",주연,0.0,1954.0,13717000.0,2044.0
11,당신이 사랑하는 동안에,Wicker Park,2004,미국,"드라마,멜로/로맨스,스릴러",주연,0.0,161302.0,942622500.0,144759.0
12,호미사이드,Hollywood Homicide,2003,미국,"액션,범죄,코미디",주연,0.0,14000.0,13968000.0,2067.0
13,40데이즈 40나이트,FORTH DAYS AND FORTY NIGHTS,2002,미국,코미디,주연-매트 설리번역,0.0,32243.0,,
14,블랙 호크 다운,Black Hawk Down,2001,미국,전쟁,주연,0.0,321389.0,,
15,진주만,Pearl Harbor,2001,미국,"드라마,전쟁",조연,0.0,1061151.0,102000.0,34.0
16,오,O,2001,미국,"멜로/로맨스,스릴러",주연,,,,
17,아름다운 언약식,Here On Earth,2000,미국,드라마,주연,,,,
18,처녀 자살 소동,The Virgin Suicides,1999,미국,"미스터리,멜로/로맨스",주연,,,,
19,H20,Halloween H20: 20 Years Later,1998,미국,"공포(호러),스릴러",주연-역,0.0,23829.0,,
