,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,대명겁: 천하대전,Fall of Ming,2013,중국,"전쟁,액션",주연,50000.0,10.0,50000.0,10.0
1,너 없인 살 수 없어,No Puedo Vivir Sin Ti,2009,대만,"드라마,가족",감독,,,330000.0,48.0
2,경과,The Passage,2004,대만,드라마,주연,,,,
3,로빈슨 표류기,Robinson's Crusoe,2002,대만,드라마,주연,,,,
4,몽환부락,Somewhere Over The Dreamland,2002,대만,드라마,주연,,,,
5,태북 만9조5,Twenty Something Taipei,2002,"홍콩,대만","멜로/로맨스,드라마",감독,,,,
6,여름,Summers,2001,대만,드라마,감독,,,,
7,금지된 속삭임,Hidden Whisper,2000,대만,드라마,주연,,,,
8,야분,Fleeing by Night,2000,대만,"드라마,멜로/로맨스",주연,,,,
9,지금 죽고 싶은,A Chance To Die,2000,"일본,대만","액션,범죄",주연,,,,
10,푸른 달,Blue Moon,1997,대만,드라마,주연,,,,
