,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,인랑,ILLANG : THE WOLF BRIGADE,2018,한국,"SF,액션",조연-구미경역,,,6989287673.0,896435.0
1,챔피언,Champion,2017,한국,드라마,주연,9470788230.0,1128703.0,9471138230.0,1128774.0
2,더 테이블,The Table,2016,한국,"드라마,멜로/로맨스",주연,830762100.0,103054.0,830973100.0,103082.0
3,춘몽,A Quiet Dream,2016,한국,드라마,주연,114343700.0,14423.0,115715700.0,14648.0
4,최악의 하루,Worst Woman,2016,한국,멜로/로맨스,주연,639959190.0,80754.0,643607190.0,81215.0
5,사냥,The Hunt,2016,한국,액션,주연-김양순역,4912658515.0,645922.0,4912658515.0,645922.0
6,극적인 하룻밤,LOVE GUIDE FOR DUMPEES,2015,한국,"멜로/로맨스,코미디",주연,2616673429.0,321641.0,2616673429.0,321641.0
7,필름시대사랑,Love and...,2015,한국,드라마,주연,12686000.0,1611.0,12686000.0,1611.0
8,동행,Accompany,2015,한국,드라마,주연,,,,
9,해무(海霧),Haemoo,2014,한국,드라마,주연,11706502519.0,1475472.0,11707382519.0,1475582.0
10,군도: 민란의 시대,KUNDO : Age of the Rampant,2013,한국,"사극,액션",단역-곡지역,36987755999.0,4774895.0,36990394499.0,4775811.0
11,동창생,Commitment,2013,한국,"액션,드라마",주연-혜인역,7010197126.0,1048280.0,7010197126.0,1048280.0
12,경복,Big Good,2013,한국,드라마,조감독,4157200.0,547.0,4814200.0,651.0
13,스파이,The Spy: Undercover Operation,2012,한국,액션,주연,24509269305.0,3435801.0,24513098305.0,3436092.0
14,환상속의 그대,Dear Dolphin,2012,한국,"멜로/로맨스,드라마,판타지",주연,53202700.0,7482.0,54406700.0,7896.0
15,남쪽으로 튀어,South Bound,2012,한국,"코미디,드라마",주연-최민주역,5970851500.0,832894.0,5970851500.0,832894.0
16,코리아,As One,2011,한국,드라마,조연-유순복역,13448848500.0,1872681.0,13448857500.0,1872682.0
17,촌철살인,Nice Shorts! 2011,2011,한국,드라마,주연,1499400.0,214.0,1792400.0,256.0
18,모험,Adventure,2011,한국,드라마,주연-서영역,,,,
19,물리수업,The Physics Class,2011,한국,"공포(호러),판타지",주연-영주역,,,287500.0,230.0
20,사십구일째 날,49th Day,2011,한국,드라마,주연-작은 딸역,,,311500.0,236.0
21,평범한 날들,Ordinary Days,2010,한국,드라마,주연,10111400.0,1327.0,10687400.0,1423.0
22,할 수 있는 자가 구하라,Read My Lips,2010,한국,코미디,주연,,,107000.0,16.0
23,귀 鬼,Be with Me,2010,한국,"공포(호러),스릴러",주연-seg. 부르는 손 - 란 역역,96385308.0,13319.0,94887000.0,13110.0
24,AMONG,AMONG,2010,한국,드라마,주연,,,,
25,"다시 태어나고 싶어요, 안양에","Anyang, Paradise City",2010,한국,"다큐멘터리,드라마",주연-스탭1역,,,440000.0,89.0
26,"바다 쪽으로, 한 뼘 더",One Step More To The Sea,2009,한국,드라마,주연-원우역,16884926.0,2529.0,17294000.0,2590.0
27,달세계여행,A Trip to the Moon,2009,한국,"SF,판타지",주연,,,78000.0,45.0
28,푸른 강은 흘러라,Let The Blue River Run,2008,"한국,중국",드라마,주연-숙이 역,1789770.0,323.0,2079000.0,385.0
29,기린과 아프리카,Giraffe & Africa,2007,한국,드라마,주연,,,287500.0,230.0
