,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,헬버스,Bus Party to Hell,2017,미국,공포(호러),주연,1000.0,1.0,1000.0,1.0
1,샤크네이도 스톰,Sharknado 3,2015,미국,"스릴러,SF",주연,2000.0,1.0,2000.0,1.0
2,샤크스톰 2 : 샤크네이도,SHARKNADO 2,2014,미국,"공포(호러),SF",주연,5000.0,1.0,5000.0,1.0
3,샤크 스톰,Sharknado,2013,미국,SF,주연,6266000.0,1311.0,6266000.0,1311.0
4,어론 인 더 다크,Alone In The Dark,2005,"캐나다,독일,미국","액션,공포(호러)",주연,,,4000.0,1.0
5,인큐버스,Incubus,2005,"영국,루마니아","공포(호러),미스터리,스릴러",주연,,,,
6,크로우 위키드 플레이어,The Crow: Wicked Prayer,2005,미국,"액션,어드벤처,판타지",주연,,,,
7,내 보스의 딸,My Boss's Daughter,2003,미국,"코미디,멜로/로맨스",주연,,,,
8,악마의 호수,Devil's Pond,2003,미국,"드라마,스릴러",주연,,,,
9,엽기캠퍼스,Van Wilder,2002,"독일,미국","코미디,멜로/로맨스",주연-그웬 퍼슨역,,,,
10,푸시캣 클럽,Josie And The Pussycats,2001,"캐나다,미국",코미디,주연,,,,
11,아메리칸 파이,American Pie,1999,미국,코미디,주연,0.0,120981.0,,
12,캠퍼스 레전드,Urban Legend,1998,미국,"공포(호러),미스터리,스릴러",주연-사샤 토마스역,0.0,17357.0,,
