,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,슈퍼스톰,Seattle Superstorm,2012,미국,"SF,액션",주연,7823000.0,1334.0,7823000.0,1334.0
1,바이러스 맨,Doomsday Man,1999,미국,드라마,주연,,,,
2,아토믹 트레인,Atomic Train,1999,미국,"액션,스릴러",주연,,,,
3,거짓 굴레,Circle Of Deceit,1998,미국,"드라마,스릴러",주연,,,,
4,방황의 거리,Rainy Day Friends,1986,미국,"드라마,공연",주연-니코즈 발데즈역,,,,
