,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,소꿉놀이,Welcome to Playhouse,2015,한국,다큐멘터리,단역-출연역,14612500,1927,15739500,2115
1,청춘만화,Almost Love,2006,한국,"코미디,멜로/로맨스",단역-사랑하는 연인'영상 역,0,2066354,9785168000,1567514
