,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,피터 래빗,Peter Rabbit,2018,"미국,영국,호주","애니메이션,가족",주연,3002384600.0,387795.0,3006258100.0,388300.0
1,엑스맨: 아포칼립스,X-Men: Apocalypse,2016,미국,"액션,어드벤처,판타지,SF",주연,24467887950.0,2938818.0,24467887950.0,2938818.0
2,나쁜 이웃들,Bad Neighbours,2014,미국,코미디,주연,342630700.0,42335.0,342630700.0,42335.0
3,당신 없는 일주일,This Is Where I Leave You,2014,미국,코미디,주연-페니 역역,,,,
4,애니,Annie,2014,미국,"뮤지컬,가족,드라마",주연,,,,
5,인시디어스: 두번째 집,Insidious: Chapter 2,2013,미국,공포(호러),주연,4001207000.0,577758.0,4001207000.0,577758.0
6,인턴쉽,The Internship,2013,미국,코미디,주연-다나역,,,,
7,저스트 어 이어,I Give It a Year,2012,영국,"코미디,멜로/로맨스",주연,43897500.0,6312.0,43897500.0,6312.0
8,인시디어스,Insidious,2011,미국,"공포(호러),판타지,스릴러",주연,368598500.0,51800.0,370770500.0,52092.0
9,내 여자친구의 결혼식,Bridesmaids,2011,미국,코미디,주연-헬렌 역,463049500.0,60788.0,463049500.0,60788.0
10,엑스맨: 퍼스트 클래스,X-Men: First Class,2010,미국,액션,주연-닥터 모이라 맥타거트 역,19075363000.0,2533852.0,19081006000.0,2534979.0
11,노잉,Knowing,2009,미국,"SF,액션,미스터리,드라마",주연,6984051785.0,1063955.0,6873827000.0,1047062.0
12,아담,Adam,2009,미국,"코미디,멜로/로맨스,드라마",주연-베스 버크월드역,,,,
13,텐더 후크,The Tender Hook,2008,호주,"범죄,미스터리",주연,,,,
14,선샤인,Sunshine,2007,미국,"SF,스릴러",주연,0.0,104428.0,561125000.0,90208.0
15,데드 걸,The Dead Girl,2006,미국,"드라마,스릴러",주연-레아 역,0.0,1608.0,16918500.0,2450.0
16,당신이 사랑하는 동안에,Wicker Park,2004,미국,"드라마,멜로/로맨스,스릴러",주연,0.0,161302.0,942622500.0,144759.0
17,성 안에 갇힌 사랑,I Capture The Castle,2003,영국,"드라마,멜로/로맨스",주연,,,,
18,1967년형 시트로엥,The Goddess Of 1967,2000,호주,드라마,주연,,,,
19,투 핸즈,Two Hands,1999,호주,"범죄,코미디",주연,,,,
