,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,우리친구 피들스틱스,Fiddlesticks,2014,독일,"가족,코미디",주연,8756500.0,1196.0,9246500.0,1294.0
1,어둠 속의 빛,In darkness,2011,"폴란드,독일",드라마,주연,5186000.0,800.0,5186000.0,800.0
2,에리어 49,The Frontier,2010,독일,스릴러,주연-롤프 역 역,,,,
3,노스페이스,North Face,2008,독일,"드라마,어드벤처",주연,67666898.0,8995.0,66604500.0,8852.0
4,열망,Jerichow,2008,독일,드라마,주연,,,206000.0,43.0
5,메리 크리스마스,Merry Christmas,2005,"프랑스,독일,영국,벨기에,루마니아,노르웨이","드라마,전쟁",주연-니콜라스 슈프링크역,,4652.0,45380500.0,7195.0
6,니벨룽겐의 반지,Ring Of The Nibelungs,2005,미국,"판타지,액션,어드벤처,드라마",주연,,,-131000.0,-21.0
7,씬,The Order / The Sin Eater,2003,미국,공포(호러),조연,0.0,590.0,3679000.0,560.0
8,볼프스부르크,Wolfsburg,2003,독일,드라마,주연,,,,
9,아나토미,Anatomie,2000,미국,"공포(호러),스릴러",주연,0.0,15320.0,,
10,공주와전사,The Princess And The Warrior,2000,독일,멜로/로맨스,주연,,,,
11,심플리 러브,Simply Love,1994,독일,드라마,주연,0.0,405.0,,
