,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,자매의 S스캔들,,2017,한국,멜로/로맨스,주연,703000.0,127.0,703000.0,127.0
1,옆집여자,,2017,한국,멜로/로맨스,주연-은영역,881000.0,175.0,881000.0,175.0
2,I am,I am,2016,한국,,주연-우경역,,,,
3,다시..올래,Hear me,2015,한국,드라마,주연-예지역,1448500.0,273.0,1448500.0,273.0
4,황진이,,2015,한국,"멜로/로맨스,드라마",주연,5000.0,1.0,5000.0,1.0
5,맛있는 비행,A Delicious Flight,2015,한국,멜로/로맨스,주연,16041000.0,3141.0,16041000.0,3141.0
6,성난 화가,Angry Painter,2015,"한국,에스토니아",액션,조연-마리역,10595500.0,1377.0,10595500.0,1377.0
7,옹녀뎐,story of ongnyuh,2014,한국,"멜로/로맨스,코미디,사극",조연-을령역,10197000.0,3765.0,10197000.0,3765.0
8,새폴더,,2014,한국,"멜로/로맨스,코미디",주연-서리역역,,,270000.0,54.0
9,고양이 소녀,,2013,한국,"멜로/로맨스,드라마",주연,8000.0,1.0,8000.0,1.0
10,미스체인지,Mischange,2013,한국,코미디,주연,42659500.0,6054.0,42659500.0,6054.0
11,좋은 꿈 꾸세요,Dream the good dream,2011,한국,"판타지,스릴러",조연-뉴스앵커역,,,,
12,지옥,The Hell,2011,한국,"드라마,기타",주연-미자역,,,,
13,식객2 : 김치전쟁,Le Grand Chef 2: Kimchi Battle,2009,한국,드라마,단역-대회장 리포터역,3298814209.0,471103.0,3243969500.0,462714.0
14,미인도,Portrait of a Beauty,2008,한국,"사극,드라마,멜로/로맨스",단역,15531621371.0,2325715.0,15655329500.0,2342579.0
