,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,변종샤크,Swamp Shark,2011,미국,"SF,스릴러",주연,1708000.0,426.0,1708000.0,426.0
1,리빙 데스,Living Death,2006,캐나다,스릴러,주연,,,,
2,블랙 홀,The Black Hole,2006,미국,"드라마,SF,스릴러",주연,,,,
3,레이디 포토그래퍼의 유혹,Bound By Lies,2005,미국,"스릴러,범죄",주연-로라 크로스역,,,,
4,레드 워터,Red water,2003,미국,"액션,스릴러,공포(호러)",주연-켈리 레이먼드 박사역,,,,
5,소울 어쌔신,Soul Assassin,2001,네덜란드,스릴러,주연,,,,
6,네 이웃의 아내를 탐하지 마라 2,Zebra Lounge,2001,미국,스릴러,주연,,,,
7,내 차 봤냐?,"Dude, Where's My Car?",2000,미국,코미디,주연,,,,
8,슈터,Supreme Sanction,1998,미국,"범죄,스릴러,액션,어드벤처",주연,0.0,622.0,,
9,킬러 페이스,Bad To The Bone,1997,미국,"범죄,드라마",주연,,,,
10,다락방에 핀 꽃,Flowers In The Attic,1992,미국,"공포(호러),미스터리,스릴러",주연,0.0,4621.0,,
11,마네킨2,Mannequin 2,1991,미국,"코미디,판타지",주연,0.0,239482.0,,
