,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,걸캅스(가제),,2018,한국,"코미디,액션",조연,,,,
1,막다른 골목의 추억,Memories of a Dead End,2018,"한국,일본",멜로/로맨스,조연,,,,
2,비정규직 특수요원,PART-TIME SPY,2016,한국,"코미디,액션",단역-웃음 고객(목소리)역(목소리)-송이역,1150732700.0,149719.0,1150732700.0,149719.0
3,Just Spit It !,Just Spit It !,2015,한국,드라마,주연-주은역,,,,
