,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,인크레더블 2,INCREDIBLES 2,2018,미국,"애니메이션,액션,어드벤처,코미디,가족",주연(목소리),,,24384965988.0,3011816.0
1,빅 식,The Big Sick,2017,미국,멜로/로맨스,주연,2783000.0,345.0,121008400.0,14959.0
2,배트맨 대 슈퍼맨: 저스티스의 시작,Batman v Superman: Dawn of Justice,2016,미국,"액션,어드벤처,판타지",주연,18906246428.0,2256913.0,18906246428.0,2256913.0
3,맹글혼,Manglehorn,2015,미국,드라마,주연,18253500.0,2653.0,18253500.0,2653.0
4,원트 백 다운,Won't Back Down,2012,미국,드라마,주연,,,,
5,나인 라이브즈,9 Lives,2005,미국,드라마,주연-소니아역,0.0,2245.0,17172900.0,2574.0
6,빅 화이트,The Big White,2005,미국,"코미디,드라마,범죄",주연,0.0,6430.0,44578500.0,6769.0
7,인크레더블,The Incredibles,2004,미국,애니메이션,주연,0.0,1155067.0,5612536500.0,898773.0
8,리틀 블랙 북,Little Black Book,2004,미국,"코미디,멜로/로맨스",주연,,,,
9,13살의 반란,Thirteen,2003,미국,드라마,주연,,,,
10,레버티,Levity,2003,"미국,프랑스","범죄,드라마",주연,,,,
11,우먼 원티드,Woman Wanted,2000,미국,"드라마,멜로/로맨스",주연,,,,
12,키스,Living Out Loud,1998,미국,"멜로/로맨스,코미디",주연,0.0,1490.0,,
13,이완 맥그리거의 인질,A Life Less Ordinary,1997,"미국,영국","드라마,멜로/로맨스,코미디",주연,0.0,104240.0,,
14,크래쉬,Crash,1996,미국,"드라마,스릴러",주연,0.0,110551.0,0.0,0.0
15,카피 캣,Copy Cat,1996,미국,"스릴러,드라마,미스터리,범죄",주연,0.0,51220.0,,
16,홈포더할리데이,Home For The Holidays,1995,미국,코미디,주연,,,,
17,사랑에 미쳐서,Crazy In Love,1993,미국,"드라마,멜로/로맨스",주연,0.0,4434.0,,
18,피아노,The Piano,1993,"호주,프랑스,뉴질랜드","드라마,멜로/로맨스",주연,0.0,475870.0,23583500.0,4744.0
