,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,스타워즈: 라스트 제다이,Star Wars: The Last Jedi,2017,미국,"액션,어드벤처,판타지,SF",주연,8666693961.0,959578.0,8666693961.0,959578.0
1,스타워즈: 깨어난 포스,Star Wars : The Force Awakens,2015,미국,"액션,어드벤처,판타지",주연,28353796331.0,3273879.0,28353796331.0,3273879.0
2,백투더 씨,Back to the Sea,2012,중국,애니메이션,주연(목소리),71452300.0,10566.0,71452300.0,10566.0
3,로보텍 : 섀도우 크로니클스,Robotech: The Shadow Chronicles,2006,미국,"애니메이션,SF",주연(목소리),,,,
4,이집트 왕자 2: 요셉이야기,Joseph: King Of Dreams,2000,미국,"애니메이션,어드벤처",주연(목소리),,,,
5,코만도 해밀턴,Commander Hamilton,1998,"스웨덴,노르웨이","액션,범죄",주연,0.0,196.0,,
6,가이버,The Guyver,1991,미국,SF,조연,,,,
7,검은 마녀,Black magic woman,1991,미국,공포(호러),주연,,,,
8,제다이의 귀환,Return of the Jedi,1983,미국,"SF,어드벤처",주연,0.0,181883.0,,
9,제국의 역습,The Empire Strikes Back,1980,미국,"SF,액션,어드벤처,판타지",주연-루크 스카이워커역,0.0,78004.0,,
10,지옥의 영웅들,The Big Red One,1980,미국,"액션,드라마,전쟁",주연,,,208000.0,43.0
11,스타워즈 에피소드 4 - 새로운 희망,Star Wars Episode Iv : A New Hope,1977,미국,"SF,가족,액션,어드벤처,전쟁",주연,0.0,347255.0,,
