,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,위풍당당 질리 홉킨스,The Great Gilly Hopkins,2016,미국,"코미디,가족,드라마",주연-코트니 러더포드 홉킨스 역역,14192500.0,2153.0,14208500.0,2157.0
1,제이슨 본,Jason Bourne,2016,미국,"액션,스릴러",주연,21253434663.0,2611966.0,21253434663.0,2611966.0
2,비트윈 어스,Between Us,2013,미국,드라마,주연,5000.0,1.0,5000.0,1.0
3,본 얼티메이텀,The Bourne Ultimatum,2007,미국,"액션,스릴러,미스터리,어드벤처",주연,0.0,2052800.0,13316615000.0,2005155.0
4,오멘,The Omen,2006,미국,공포(호러),주연-캐서린 쏜역,0.0,318350.0,1857061800.0,292333.0
5,에드몬드의 범죄,Edmond,2005,미국,"드라마,스릴러",주연,,,,
6,천국으로 가는 초라한 여행,A Little Trip To Heaven,2005,"아이슬란드,미국","드라마,스릴러",주연,,,,
7,내 남자 친구는 왕자님,The Prince & Me,2004,미국,멜로/로맨스,주연,0.0,72694.0,344187000.0,52261.0
8,모나리자 스마일,Mona Lisa Smile,2003,미국,드라마,주연,0.0,120995.0,238920500.0,37280.0
9,총각은 어려워,A Guy Thing,2003,미국,"코미디,멜로/로맨스",주연,,,,
10,비지니스 오브 스트레인저스,The Business Of Strangers,2001,미국,스릴러,주연,,,,
11,세이브 더 라스트 댄스,Save The Last Dance,2001,미국,드라마,주연,,,,
12,오,O,2001,미국,"멜로/로맨스,스릴러",주연,,,,
13,다운 투 유,Down To You,2000,미국,"코미디,드라마",주연-이모겐역,0.0,1181.0,,
14,내가 널 사랑할 수 없는 10가지 이유,10 Things I Hate About You,1999,미국,"코미디,멜로/로맨스",주연,,,,
15,위키드,Wicked,1998,미국,스릴러,주연,,,,
