,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,밀그램 프로젝트,Experimenter,2015,미국,드라마,주연,422400.0,68.0,422400.0,68.0
1,홈프론트-하드액션,Homefront,2013,미국,"액션,범죄,스릴러",주연,11016000.0,1598.0,11016000.0,1598.0
2,아이스맨,The Iceman,2012,미국,"범죄,드라마,스릴러",주연,10518000.0,10910.0,10518000.0,10910.0
3,더 레터,The Letter,2012,미국,"드라마,스릴러",주연-마르티네역,949000.0,124.0,949000.0,124.0
4,프랑켄위니,Frankenweenie,2011,미국,"애니메이션,코미디,공포(호러)",주연-엘사 반 헬싱역(목소리),365356000.0,43978.0,368357000.0,44377.0
5,섹스 앤 데스,Sex And Death 101,2007,미국,"코미디,드라마,멜로/로맨스",주연-데스 넬 / 질리안 드 라이스(#101)역,,,132000.0,26.0
6,더 텐,The Ten,2007,미국,코미디,주연,,,,
7,다윈 어워드,The Darwin Awards,2006,미국,"어드벤처,코미디",주연,,,,
8,스캐너 다클리,A Scanner Darkly,2006,미국,"범죄,미스터리,애니메이션",주연-도나 호손역,,,,
9,미스터 디즈,Mr.Deeds,2002,미국,코미디,주연,0.0,21093.0,,
10,엑소시즘,Lost Souls,2000,미국,"드라마,스릴러,공포(호러)",주연,0.0,22983.0,,
11,뉴욕의 가을,Autumn In New York,2000,미국,"드라마,멜로/로맨스",주연-샬롯역,0.0,207749.0,142000.0,55.0
12,처음 만나는 자유,Girl Interrupted,1999,미국,드라마,주연-수잔나역,0.0,24596.0,,
13,에일리언 4,Alien: Resurrection,1997,미국,"SF,공포(호러),액션",주연,0.0,571751.0,,
14,크루서블,The Crucible,1996,미국,"드라마,사극",주연,0.0,28807.0,,
15,아메리칸 퀼트,How To Make An American Quilt,1995,미국,"드라마,멜로/로맨스",주연,0.0,50786.0,,
16,작은 아씨들,Little Woman,1994,미국,드라마,주연,0.0,24799.0,366000.0,135.0
17,청춘 스케치,Reality Bites,1994,미국,"코미디,멜로/로맨스",주연,,,,
18,순수의 시대,The Age Of Innocence,1993,미국,"드라마,사극",주연,0.0,42931.0,1033000.0,258.0
19,드라큐라,Dracula,1992,미국,"공포(호러),스릴러,드라마,멜로/로맨스",주연,0.0,301184.0,183000.0,60.0
20,지상의 밤,Night On Earth,1991,"일본,미국,독일,이탈리아,핀란드","드라마,코미디",주연,,,9471000.0,1221.0
21,귀여운 바람둥이,Mermaids,1990,미국,"코미디,멜로/로맨스",주연,0.0,2781.0,,
22,가위손,Edward Scissorhands,1990,미국,드라마,주연,0.0,77114.0,41870000.0,5904.0
23,Y세대,"Welcome Home, Roxy Carmichael",1990,"미국,영국","코미디,드라마",주연,,,,
