,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,에로틱 푸드걸-맛대맛 1,OKONOMI BATTLE,2007,일본,"성인물(에로),코미디",주연,,,,
1,섹스의 맛 무삭제판,Healing initiation wife of gem,2006,일본,멜로/로맨스,주연,5000.0,1.0,5000.0,1.0
