,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,친구엄마: 은밀한 유혹 무삭제판,Musuko ga rusutyuu ni tazunetekitatomodati ni yokujyousuruhaha,2011,일본,"멜로/로맨스,드라마",주연,5000,1,5000,1
1,친구엄마: 은밀한 유혹,Musuko ga rusutyuu ni tazunetekitatomodati ni yokujyousuruhaha,2011,일본,"멜로/로맨스,드라마",주연,100000,10,100000,10
2,아내의 위험한 부업,Net Model,2007,일본,"멜로/로맨스,드라마",주연,100000,10,100000,10
