,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,미쓰백,,2018,한국,드라마,조연,,,,
1,나와 봄날의 약속,I Have a Date with Spring,2017,한국,"미스터리,판타지",조연,15009700.0,1999.0,22032500.0,2929.0
2,독전,Believer,2017,한국,"범죄,액션",조연-농아동생 주영역,43314359313.0,5043827.0,43483401913.0,5063433.0
3,그것만이 내 세상,Keys to the Heart,2017,한국,"코미디,드라마",단역-은하역,27444801382.0,3418091.0,27446297382.0,3418392.0
4,걸스 온 탑,Girls On Top,2017,한국,드라마,주연-주영역,,,,
5,코코코 눈!,Nose Nose Nose EYES!,2017,한국,드라마,주연,,,,
6,걷기왕,Queen of Walking,2016,한국,드라마,단역-육상부1역,710905075.0,95542.0,710905075.0,95542.0
7,경멸,Contempt,2016,한국,드라마,주연-주영역,,,,
8,몸 값,Bargain,2015,한국,"액션,스릴러",주연-여고생역,,,,
