,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,로건,Logan,2017,미국,"액션,SF",조연,18391060223.0,2169109.0,18391060223.0,2169109.0
1,재키,Jackie,2016,"칠레,프랑스,미국",드라마,조연,209835243.0,26758.0,209985243.0,26788.0
2,돔 헤밍웨이,Dom Hemingway,2013,영국,"코미디,범죄",주연-딕키역,,,,
3,포스터,Foster,2011,영국,"가족,드라마,판타지",주연,3410000.0,820.0,3410000.0,820.0
4,퍼스트 나이트,First Night,2010,영국,"코미디,뮤지컬,멜로/로맨스",주연,30000.0,10.0,30000.0,10.0
5,메시어 N.,Monsieur N.,2003,"프랑스,영국","드라마,미스터리",주연,,,,
6,리틀 뱀파이어,The Little Vampire,2000,미국,"가족,코미디",주연,0.0,4.0,,
7,아기자기파파,Jack And Sarah,1997,영국,코미디,주연,0.0,563.0,,
8,순수의 시대,The Age Of Innocence,1993,미국,"드라마,사극",조연,0.0,42931.0,1033000.0,258.0
9,워락,Warlock,1989,미국,"공포(호러),액션",주연,0.0,8318.0,,
