,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,배틀 드론,Battle Drone,2018,미국,"액션,전쟁",주연,,,,
1,쉘터,The Shelter,2015,캐나다,"드라마,스릴러",주연,8000.0,1.0,8000.0,1.0
2,타임트랩 워,The Philadelphia Experiment,2012,캐나다,"어드벤처,미스터리,SF",주연,21000.0,13.0,21000.0,13.0
3,맥시멈 컨빅션,Maximum Conviction,2012,미국,"액션,어드벤처,스릴러",주연,3165000.0,1500.0,3165000.0,1500.0
4,스워드 2,Tales of an Ancient Empire,2010,미국,"액션,어드벤처",주연-오다 역역,,,,
5,램페이지 : 더 테러리스트,Rampage 1,2009,"캐나다,독일","액션,스릴러,범죄,드라마",주연-보안관 멜보이 역역,270000.0,54.0,270000.0,54.0
6,특수부대: 정글의 전쟁,Tunnel Rats,2008,"캐나다,독일","액션,전쟁,드라마",주연,100000.0,10.0,100000.0,10.0
7,다크 월드,Dark World,2008,미국,스릴러,주연,,,,
8,코모도 대 코브라,Komodo Vs. Cobra,2005,미국,"공포(호러),SF",주연,14000.0,2.0,14000.0,2.0
9,가고일,Gargoyle,2004,미국,"액션,판타지,공포(호러)",주연,,,,
10,블랙우즈,Blackwoods,2002,"캐나다,독일","스릴러,드라마",주연,,,,
11,하트 오브 아메리카,Heart Of America,2002,"캐나다,독일",드라마,주연,,,,
12,하트 오브 아메리카,Heart Of America,2002,"캐나다,독일",드라마,주연,,,,
13,레저렉션 2,Sanctimony,2000,"미국,독일","공포(호러),스릴러,범죄",주연-짐 르노역,0.0,87.0,,
14,스페이스,Space Fury,2000,미국,SF,주연,,,,
15,페릴,Peril,2000,미국,스릴러,주연,,,,
16,맨 오브 액션,Men Of Means,1999,캐나다,액션,주연,,,,
17,브로큰 하트,October 22,1998,미국,드라마,주연,,,,
18,적색지대,Back To Even,1998,미국,"액션,드라마,스릴러",주연,,,,
19,머천트데쓰,Merchant Of Death,1996,미국,"액션,드라마",주연,0.0,445.0,,
20,폴링화이어,Falling Fire,1996,미국,SF,주연,0.0,627.0,,
21,2103 데들리웨이크,2103: The Deadly Wake,1996,미국,SF,주연,0.0,259.0,,
22,크라임서치,Strip Search,1996,미국,"드라마,액션",주연,0.0,122.0,,
23,코요테,Coyote Run,1995,미국,"액션,드라마",주연,0.0,1192.0,,
24,네트,The Net,1995,미국,스릴러,시나리오(각본),0.0,115636.0,,
25,배반의 사랑,Triplecross,1995,미국,"액션,범죄,멜로/로맨스",주연,,,,
26,워리어스,Warriors,1994,"캐나다,이스라엘",액션,주연,,,,
27,에바의 유혹,Spanish Rose,1993,이탈리아,"드라마,액션",주연,0.0,4483.0,,
28,특수요원 샘,First Light,1993,영국,액션,주연,0.0,1376.0,,
29,미드나잇 대결전,Midnight Heat,1993,미국,액션,주연,0.0,3774.0,,
30,샷건,Into The Sun,1992,미국,"액션,어드벤처,코미디","주연,시나리오(각본)",0.0,6654.0,,
31,크레크,Killing Streets,1990,미국,액션,주연,0.0,3340.0,,
32,에디,Eddie Lives,1989,미국,드라마,주연,0.0,12224.0,,
