,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,레오나르도 다 빈치,Leo Da Vinci: Mission Mona Lisa,2018,이탈리아,애니메이션,조연-아그네스 / 프란시스 목소리역(목소리),509942200,64405,511192200,64655
1,매직빈,To Fu,2017,중국,애니메이션,주연(목소리),436412700,57009,436382700,57004
2,래빗 스쿨,Rabbit School : Guardians of the golden egg,2017,독일,"애니메이션,가족",주연-에미 목소리역(목소리),401768900,55784,401768900,55784
