,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,최악의 이웃과 사랑에 빠지는 방법,Blind Date,2015,프랑스,"멜로/로맨스,코미디","감독,주연",83832300.0,10472.0,84288300.0,10523.0
1,뚜르드 프랑스: 기적의 레이스,Grande Boucle,2013,프랑스,드라마,주연,1528000.0,191.0,1528000.0,191.0
2,레퀴엠 포 어 킬러,Requiem for a Killer,2011,프랑스,스릴러,주연,100000.0,10.0,100000.0,10.0
3,뜨거운 욕망,A BURNING DESIRE,2011,프랑스,"코미디,멜로/로맨스",주연-얀역,3450000.0,1650.0,3450000.0,1650.0
4,잃어버린 황금을 찾아서,In Gold We Trust,2010,프랑스,"스릴러,액션",주연,117000.0,22.0,117000.0,22.0
5,벨라미,Bellamy,2009,프랑스,"범죄,드라마",주연,,,795000.0,140.0
6,파리 36의 기적,Paris 36,2008,"프랑스,체코,독일",드라마,주연,11473000.0,1447.0,11987000.0,1515.0
7,아스테릭스: 미션 올림픽 게임,Asterix At The Olympic Games,2008,프랑스,"코미디,어드벤처,가족",주연-아스테릭스역,136849632.0,21678.0,134805000.0,21355.0
8,스콜피온,Scorpion,2007,프랑스,"액션,드라마",주연,,,140000.0,24.0
9,에덴 로그,Eden Log,2007,프랑스,"공포(호러),미스터리,SF",주연,,,,
10,마하 2.6: 풀스피드,Night Of Sky,2006,프랑스,"액션,어드벤처",주연,0.0,51917.0,306920000.0,50443.0
11,스네이크,The Snak,2006,프랑스,스릴러,주연-플랜더역,,,,
12,니스의 브리스,Brice De Nice,2005,프랑스,코미디,주연,,,168500.0,22.0
13,질의 아내,Gilles' Wife,2004,"벨기에,프랑스,룩셈부르크,이탈리아,스위스",드라마,주연,,,,
