,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,와일드 카드,Wild Card,2014,미국,"범죄,액션",주연,23712000.0,3109.0,23712000.0,3109.0
1,매직 티팟,The Brass Teapot,2013,미국,"코미디,판타지,스릴러",주연,250000.0,50.0,250000.0,50.0
2,잉글리쉬 티처,The English Teacher,2013,미국,"코미디,드라마",주연,,,,
3,거친 녀석들 : 거침없이 쏴라,Red State,2011,미국,"액션,스릴러",주연-트래비스역,,,,
4,아트 오브 겟팅 바이,The Art of Getting By,2011,미국,"멜로/로맨스,드라마",주연-더스틴 역,,,,
5,세레모니,Ceremony,2010,미국,"멜로/로맨스,코미디",주연,,,,
6,젠틀맨 브론코스,Gentlemen Broncos,2009,미국,코미디,주연-벤자민 역역,,,,
7,포비든 킹덤: 전설의 마스터를 찾아서,The Forbidden Kingdom,2008,미국,"액션,어드벤처,판타지",주연-제이슨 역,7876101835.0,1221352.0,7872763500.0,1211890.0
8,스카이 하이,Sky High,2005,미국,"액션,가족,코미디,어드벤처",주연,,,,
9,리틀 시크릿,Little Secrets,2001,미국,"드라마,가족",주연,,,,
