,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,슬롯머신: 하나씩 벗기기,Slot Machine Western Tsubaki,2016,일본,성인물(에로),주연,6000,1,6000,1
1,사랑의 한방울까지-즙남,Aino Itteki,2015,일본,성인물(에로),주연,8000,1,8000,1
2,목욕탕 그녀와 알바남,Lofty Dreamed Girl,2015,일본,멜로/로맨스,주연,5000,1,5000,1
