,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,안드론: 블랙 라비린스,ANDRON,2016,"이탈리아,영국","SF,액션,스릴러",주연,233000.0,54.0,233000.0,54.0
1,컴플리트 언노운,Complete Unknown,2016,미국,"드라마,미스터리,스릴러",조연-로저 역역,,,,
2,푸싱 데드,Pushing Dead,2016,미국,"코미디,드라마",주연,,,,
3,톡신,TOXIN,2015,미국,SF,주연,3000.0,1.0,3000.0,1.0
4,배드 애시즈 온 더 베이유,Bad Asses on the Bayou,2015,미국,"액션,코미디",주연,,,,
5,미이라: 황제의 부활,Day of the Mummy,2014,미국,"공포(호러),스릴러",주연,6000.0,2.0,6000.0,2.0
6,2047: 지구 최후의 날,2047: Sights of Death,2014,이탈리아,액션,조연,8000.0,1.0,8000.0,1.0
7,토카레브,Tokarev,2014,미국,"액션,범죄,스릴러",주연,17706000.0,3375.0,17706000.0,3375.0
8,배드 애시즈,Bad Ass 2,2014,미국,액션,주연,,,,
9,더 머니,Highland Park,2013,미국,"코미디,드라마",조연,41000.0,34.0,41000.0,34.0
10,옐로우버드,Yellowbird,2013,프랑스,"애니메이션,가족",주연(목소리),139064300.0,18020.0,146918300.0,18900.0
11,더 쉬프트,The Shift,2013,미국,드라마,주연,,,,
12,시실리 : 피의 전쟁,Sins Expiation,2012,미국,스릴러,주연,5612000.0,1164.0,5612000.0,1164.0
13,미스테리 예고살인,Mysteria,2011,미국,"미스터리,스릴러",주연,80000.0,20.0,80000.0,20.0
14,도노반스 에코,Donovan's Echo,2011,캐나다,"드라마,판타지,미스터리",주연,7988000.0,1544.0,7988000.0,1544.0
15,에이지 오브 더 드래곤,Age of the Dragons,2011,미국,"액션,SF,스릴러,판타지",주연-아햅 역,,,,
16,나이트 트레인,Night Train,2009,"미국,독일,루마니아","액션,범죄,미스터리,스릴러",주연,,,,
17,토끼와 거북이 패밀리가 떴다,unstable fables TORTOISE VS. HARE,2008,"미국,헝가리","애니메이션,어드벤처,가족",주연-월터 거북역(목소리),2697000.0,446.0,2697000.0,446.0
18,더블타겟,Shooter,2007,미국,"액션,드라마,스릴러",주연,0.0,518777.0,3428161000.0,511190.0
19,보이즈 게임,Poor Boy’s Game,2007,캐나다,드라마,주연,,,,
20,허니드리퍼,Honeydripper,2007,미국,드라마,주연,,,,
21,미싱 인 아메리카,Missing In America,2005,"미국,캐나다","드라마,전쟁",주연,,,,
22,어스시의 마법사,Earthsea,2004,미국,"판타지,어드벤처,드라마",주연,,,,
23,보스만과 리나,Boesman And Lena,2000,"프랑스,남아프리카공화국",드라마,주연,,,,
24,우리 친구 마틴,"Our Friend, Martin",1999,미국,"애니메이션,드라마,가족",주연(목소리),,,,
25,리쎌웨폰 4,Lethal Weapon 4,1998,미국,"범죄,스릴러,액션,코미디",주연,0.0,446851.0,,
26,비러브드,Beloved,1998,미국,"드라마,공포(호러)",주연,,,,
27,덤보 드롭,Opertion Dumbo Drop,1995,미국,"액션,코미디,어드벤처,범죄",주연,0.0,808.0,,
28,외야의 천사들,Angels In The Outfield,1994,미국,"가족,드라마,코미디,판타지",주연,0.0,9560.0,,
29,세인트 오브 뉴욕,The Saint Of Fort Washington,1992,미국,드라마,주연,0.0,9573.0,,
30,리쎌웨폰3,Lethal Weapon 3,1991,미국,"액션,코미디",주연,0.0,301877.0,,
31,그랜드 캐년,Grand Canyon,1991,미국,"범죄,드라마",주연,,,,
32,프록터의행운,Pure Luck,1991,미국,"코미디,범죄,미스터리",주연-레이먼드 역역,,,,
33,프레데터2,Predator 2,1990,미국,"SF,공포(호러),스릴러,액션",주연,0.0,86094.0,,
34,불같은 약속,Lethal Weapon 2,1989,미국,"범죄,스릴러,액션",주연,0.0,64032.0,216000.0,72.0
35,태양의 계절,A Raisin In The Sun,1989,미국,"코미디,드라마",주연,,,,
36,리쎌웨폰-인간병기,Lethal Weapon : Madman,1987,미국,액션,주연,0.0,101356.0,,
37,컬러퍼플,The Color Puple,1985,미국,드라마,주연,0.0,136748.0,315000.0,105.0
38,실버라도,Silverado,1985,미국,"서부극(웨스턴),액션",주연,0.0,73167.0,,
