,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,뺑반,,2018,한국,"범죄,액션",주연,,,,
1,엑시트(가제),EXIT,2018,한국,액션,주연,,,,
2,마약왕,DRUG KING,2017,한국,"범죄,드라마",주연,,,,
3,형,MY ANNOYING BROTHER,2016,한국,"코미디,드라마",주연,23129111893.0,2982022.0,23130188893.0,2982230.0
4,시간이탈자,Time Renegades,2015,한국,스릴러,주연-지환역,9731838195.0,1202384.0,9731838195.0,1202384.0
5,특종: 량첸살인기,The Exclusive : Beat the Devil's Tattoo,2015,한국,스릴러,주연-허무혁역,4754763118.0,616481.0,4754763118.0,616481.0
6,나의 사랑 나의 신부,"My Love, My Bride",2014,한국,"멜로/로맨스,코미디",주연,16636404305.0,2141155.0,16636404305.0,2141155.0
7,역린,The Fatal Encounter,2014,한국,사극,주연,29893297890.0,3849433.0,29895031890.0,3849700.0
8,관상,The Face Reader,2013,한국,"사극,드라마",주연-팽헌역,66005451500.0,9134586.0,66009826500.0,9135806.0
9,강철대오:구국의 철가방,Almost Che,2012,한국,코미디,주연,1614867156.0,233211.0,1614867156.0,233211.0
10,건축학개론,Architecture 101,2012,한국,"멜로/로맨스,드라마",조연-납득이역,30219800500.0,4110645.0,30238893900.0,4113446.0
