,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,원 와일드 모먼트,One Wild Moment,2015,프랑스,코미디,주연,39192000.0,5258.0,39192000.0,5258.0
1,어떤 만남,Quantum Love,2013,프랑스,멜로/로맨스,주연,211674300.0,27302.0,212008300.0,27340.0
2,언터처블: 1%의 우정,Untouchable,2011,프랑스,"코미디,드라마",주연-필립역,12733256000.0,1720052.0,12741516500.0,1721611.0
3,프렌즈 : 하얀 거짓말,Little White Lies,2010,프랑스,"드라마,코미디",주연,35658700.0,5073.0,35658700.0,5073.0
4,비기닝,In The Beginning,2009,프랑스,드라마,주연,973000.0,139.0,1469000.0,238.0
5,라이벌,Rivals,2007,프랑스,"액션,범죄",주연,,,,
6,텔 노 원,Tell No One,2006,프랑스,"드라마,스릴러",주연-알렉상드르역,,,,
7,자니스와 존,Janis And John,2003,"프랑스,스페인",코미디,주연,,,,
8,"8월말, 9월초","Late August, Early September",1998,프랑스,"드라마,멜로/로맨스",주연,,,,
9,지옥,Hell,1994,프랑스,"범죄,드라마",주연,,,1513000.0,270.0
10,초콜렛,Chocolat,1988,"프랑스,서독",드라마,주연,,,460000.0,69.0
