,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,오페라,Soap Opera,2014,이탈리아,코미디,주연,26000.0,5.0,26000.0,5.0
1,남자 대 여자: 섹스가 문제다,Men Vs Women,2010,이탈리아,코미디,주연,3540000.0,1665.0,3540000.0,1665.0
2,끈적한 크리스마스,Natale a Rio,2008,이탈리아,코미디,주연,,,,
